tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
135,10,11,9,14,12,13,7,8,4,13,6,14,13,10,9,7
136,11,11,9,13,12,13,6,8,3,13,6,14,13,10,8,7
137,12,10,9,13,11,13,5,7,3,12,6,14,12,9,7,6
138,12,9,8,13,11,12,5,7,3,11,5,13,12,9,6,6
139,12,9,7,12,11,11,5,7,4,11,5,12,12,9,6,6
140,13,9,7,12,10,11,4,6,5,11,5,11,11,8,6,5
141,14,8,7,12,9,11,4,6,6,10,4,10,11,7,5,5
142,14,7,6,11,8,10,4,6,6,10,4,10,11,7,5,5
143,14,6,6,11,8,9,3,5,6,10,4,10,10,7,5,4
144,15,6,6,11,8,8,2,5,7,9,3,9,10,6,4,3
145,16,6,5,10,7,7,2,5,8,9,2,9,10,6,4,3
146,17,5,5,9,7,7,2,4,9,9,1,9,9,6,4,3
147,18,5,5,8,7,7,1,3,9,8,1,8,8,5,3,3
148,19,5,4,7,6,6,1,3,9,7,1,8,8,5,2,4
149,19,4,4,6,6,5,1,3,10,7,2,8,8,5,2,5
150,19,4,4,6,6,5,2,2,11,7,3,7,7,4,2,6
151,20,4,3,6,5,5,3,2,11,6,4,6,7,4,1,6
152,21,3,3,5,5,4,4,2,11,6,5,6,7,4,1,6
153,21,3,3,4,5,4,5,1,12,6,6,6,6,3,1,7
154,21,3,2,4,4,4,5,1,13,5,7,5,6,3,2,8
155,22,2,2,4,4,3,5,1,14,4,8,5,6,3,3,9
156,22,2,2,3,4,3,6,2,14,4,9,5,5,2,4,9
157,22,2,3,3,3,3,7,3,14,4,10,4,5,2,5,9
158,23,1,4,3,3,2,8,4,15,3,11,3,5,2,5,10
159,24,1,5,2,3,2,8,5,16,2,11,3,4,1,5,11
160,24,1,6,2,2,2,8,6,16,2,11,3,4,1,6,11
161,24,2,7,2,2,1,9,7,16,2,12,2,4,1,6,11
162,25,3,8,3,2,1,9,7,17,1,13,2,3,2,6,12
163,25,3,8,4,1,1,9,7,17,1,13,2,2,3,7,12
164,25,3,8,5,1,2,10,8,17,1,13,1,2,4,8,12
165,24,4,9,6,1,3,10,8,18,2,14,1,2,5,9,13
166,23,5,10,7,2,4,10,8,18,2,14,1,3,6,9,13
167,22,6,11,8,3,4,11,9,18,2,14,2,4,6,9,13
168,21,7,11,9,4,4,11,10,19,3,15,3,4,6,10,14
169,21,7,11,9,5,5,11,11,20,4,15,4,4,7,10,14
170,21,7,12,9,6,6,12,12,21,5,15,4,5,8,10,14
171,20,8,12,10,7,7,13,13,22,6,16,4,6,9,11,15
172,20,8,12,11,8,8,14,13,22,7,16,5,6,9,12,16
173,20,8,13,12,8,8,15,13,22,7,16,6,6,9,12,17
174,19,9,13,13,8,8,16,14,23,7,17,7,7,10,12,18
175,19,10,13,13,9,9,16,15,23,8,17,8,8,10,12,18
176,19,10,14,13,10,10,16,16,23,9,17,9,9,10,12,18
177,18,10,14,14,11,11,17,17,24,10,18,10,9,11,13,19
178,18,11,14,15,11,11,18,17,25,10,19,11,9,11,14,20
179,18,12,15,15,11,11,18,17,25,10,19,11,10,11,14,21
180,17,13,15,15,12,12,18,18,25,11,19,11,11,12,14,21
181,17,13,15,16,13,12,19,19,24,11,20,12,12,12,15,21
182,17,13,16,17,13,12,19,19,23,11,20,13,12,12,15,22
183,16,14,16,17,13,13,19,19,22,12,20,13,12,13,15,22
184,15,15,16,17,14,13,20,20,21,13,21,13,13,13,16,22
185,14,16,17,18,14,13,20,20,20,14,21,14,13,13,16,23
186,13,16,17,19,14,14,20,20,19,14,21,14,13,14,16,23
187,12,16,17,20,15,14,21,21,18,14,22,14,14,14,17,23
188,12,17,18,21,16,14,21,21,18,15,23,15,15,14,17,24
189,12,17,19,21,17,15,21,21,18,16,23,15,15,14,17,24
190,11,17,20,21,17,16,22,22,17,17,23,15,15,15,18,24
191,10,18,20,22,17,16,23,22,16,17,24,16,16,15,19,25
192,9,18,20,22,18,16,23,22,15,17,24,17,16,15,20,25
193,9,18,21,22,18,17,23,23,15,18,24,17,16,16,20,25
194,9,19,21,23,18,17,24,23,15,18,24,17,17,16,20,24
195,8,19,21,23,19,17,24,23,14,18,24,18,17,16,21,24
196,8,19,22,23,20,18,24,24,13,19,25,19,17,17,22,24
197,8,20,23,24,20,18,25,24,12,19,25,19,18,18,23,23
198,7,20,23,24,20,18,25,24,12,19,25,19,18,19,24,23
199,6,20,23,24,21,18,25,25,12,20,24,20,18,20,24,23
200,5,21,22,25,21,19,24,25,11,20,23,20,18,21,24,22
201,4,21,21,25,21,20,23,25,11,20,23,20,19,21,23,21
202,4,21,20,25,22,20,22,24,11,21,23,21,19,21,22,20
203,4,22,19,24,23,20,21,23,10,21,22,22,19,22,21,20
204,3,22,18,23,23,21,21,22,9,21,21,22,20,22,20,20
205,3,22,17,22,23,21,21,22,8,22,20,22,20,22,19,19
206,3,23,16,21,24,21,20,22,8,23,19,23,20,23,19,18
207,2,23,15,20,24,22,19,21,8,24,19,23,21,23,19,18
208,2,23,14,19,24,22,18,20,7,24,19,23,21,23,18,18
209,2,24,13,19,25,22,17,19,7,24,18,22,21,24,17,18
210,1,24,12,19,25,23,16,19,7,25,17,21,22,24,17,17
211,1,24,11,18,25,23,15,19,6,25,17,20,23,24,17,16
212,1,25,11,18,24,23,14,18,5,25,17,19,24,25,16,16
213,2,25,11,18,23,24,14,18,5,24,16,19,24,25,16,16
214,3,25,11,17,23,25,14,18,5,23,16,19,24,25,16,15
215,3,24,10,17,23,25,13,17,4,22,16,18,23,24,15,14
216,3,23,9,17,22,25,13,17,4,21,15,18,22,23,15,13
217,4,22,9,16,21,24,13,17,4,20,14,18,21,22,15,13
218,5,21,9,15,20,24,12,16,3,19,13,17,20,22,15,13
219,6,20,8,14,19,24,12,15,3,18,13,16,19,22,14,12
220,6,19,8,14,18,23,12,15,3,17,13,15,18,21,14,12
221,6,18,8,14,18,22,11,15,2,17,12,14,17,21,14,12
222,7,18,7,13,18,21,11,14,2,17,12,13,17,21,13,11
223,8,18,7,12,18,20,11,13,2,16,12,13,17,20,13,10
224,9,17,7,12,17,19,10,12,1,16,11,13,16,19,13,9
225,9,16,6,12,16,18,10,12,1,16,10,12,16,18,12,9
226,9,15,6,11,15,18,10,12,1,15,10,12,16,18,12,9
227,10,15,6,11,14,18,9,11,2,14,10,12,15,18,12,8
228,11,15,5,11,13,17,9,10,3,14,9,11,14,17,11,8
229,11,14,4,10,13,16,9,9,4,14,8,10,13,16,11,8
230,11,14,4,9,13,15,8,8,4,13,8,9,13,16,11,7
231,12,14,4,8,12,14,8,8,4,13,8,9,13,16,10,7
232,12,13,3,8,11,14,8,8,5,13,7,9,12,15,9,7
233,12,12,3,8,11,14,7,7,6,12,7,8,12,14,8,6
234,13,11,3,7,11,13,6,6,7,12,7,8,12,14,7,6
235,13,11,2,7,10,13,6,5,8,12,6,8,11,14,7,6
236,13,11,2,7,10,13,6,5,8,11,5,7,10,13,7,5
237,14,10,2,6,10,12,5,5,8,11,4,7,9,12,6,4
238,15,10,1,5,9,12,4,4,9,11,4,7,8,12,6,4
239,16,10,1,5,9,12,4,3,10,10,4,6,7,12,6,4
240,17,9,1,5,9,11,4,3,10,10,3,6,7,11,5,3
241,17,8,2,4,8,11,3,3,10,10,2,6,7,10,4,3
242,17,7,3,4,8,11,2,2,11,9,1,5,7,9,4,3
243,18,6,4,4,8,10,2,2,12,8,1,5,7,9,4,2
244,18,6,5,3,7,10,2,2,13,8,1,5,6,9,3,2
245,18,6,6,3,7,10,3,1,13,8,2,4,6,8,3,2
246,19,5,7,3,7,9,4,1,13,7,3,3,6,7,3,3
247,19,5,8,2,6,9,5,1,14,7,4,3,5,7,4,4
248,19,5,9,2,6,9,6,2,14,7,5,3,5,7,5,5
249,20,4,10,2,6,8,7,3,14,6,6,2,5,6,6,6
250,20,3,11,1,5,8,8,4,15,5,7,2,4,6,7,6
251,20,3,12,1,4,8,9,5,16,5,8,2,4,6,8,6
252,21,3,13,1,3,7,10,6,16,5,9,1,4,5,9,7
253,22,2,14,2,3,7,11,7,16,4,10,1,3,4,10,7
254,22,2,14,3,3,7,12,7,17,4,10,1,3,3,10,7
255,22,2,14,4,2,6,12,7,18,4,10,2,3,2,10,8
256,23,1,15,5,1,6,12,8,18,3,11,3,2,1,11,9
257,23,1,15,6,1,6,13,9,18,2,12,4,2,1,12,10
258,23,1,15,6,1,5,14,9,19,2,12,5,2,1,13,11
259,24,2,16,6,2,5,15,9,19,2,12,6,1,2,13,12
260,24,3,16,7,3,5,15,10,19,1,13,6,1,3,13,12
261,24,3,16,8,4,4,15,11,20,1,14,6,1,4,14,12
262,25,3,17,9,5,3,16,11,21,1,14,7,2,5,14,13
263,25,4,18,10,5,3,16,11,21,2,14,8,2,6,14,13
264,25,4,18,11,5,3,16,12,21,3,15,9,2,6,15,13
265,24,4,18,12,6,2,17,12,22,4,16,10,3,6,16,14
266,23,5,19,12,7,1,18,12,23,5,17,11,3,7,16,14
267,22,5,19,12,7,1,18,13,23,5,18,12,3,8,16,14
268,21,5,19,13,7,1,18,14,23,5,18,12,4,9,17,15
269,21,5,20,14,8,2,19,14,24,6,18,12,5,10,18,15
270,21,5,21,14,9,3,19,14,24,6,19,13,6,11,19,15
271,20,6,22,14,10,4,19,15,24,6,19,14,7,12,20,16
272,20,7,22,15,10,4,20,16,25,7,19,14,8,13,20,16
273,20,8,22,15,10,4,20,16,25,8,20,14,9,13,20,16
274,19,8,23,15,11,5,20,16,25,9,20,15,9,13,21,17
275,19,8,23,16,11,6,21,17,24,10,20,16,9,14,21,17
276,19,9,23,16,11,7,21,17,23,10,21,17,10,15,21,17
277,18,9,24,16,12,7,21,17,22,10,21,17,10,15,22,18
278,17,9,24,17,13,7,22,18,21,11,21,17,10,15,22,18
279,17,10,24,18,13,8,23,18,20,11,22,18,11,16,22,18
280,17,11,23,18,13,9,23,18,19,11,22,18,11,17,23,19
281,16,12,22,18,14,10,23,19,19,12,22,18,11,17,23,20
282,15,12,21,19,14,10,24,20,19,12,23,19,12,17,23,20
283,14,12,20,19,14,10,24,20,18,12,23,20,13,18,24,20
284,13,13,19,19,15,11,24,20,18,13,23,20,14,18,25,21
285,13,13,18,20,15,12,25,21,18,13,24,20,15,18,25,21
286,13,13,17,21,15,13,25,22,17,13,25,21,15,19,25,21
287,12,14,16,21,16,13,25,22,16,14,25,21,15,20,24,22
288,12,14,16,21,17,13,24,22,16,15,25,21,16,20,23,22
289,12,14,16,22,18,14,23,23,16,15,24,22,16,20,22,22
290,11,15,15,22,18,14,22,23,15,15,23,22,16,21,21,23
291,11,15,15,22,18,14,22,23,14,16,22,22,17,21,21,24
292,11,15,15,23,19,15,22,24,14,17,21,23,17,21,21,24
293,10,16,14,24,19,16,21,24,14,18,20,23,17,22,20,24
294,9,16,14,25,19,17,21,24,13,19,19,23,18,22,20,25
295,9,16,14,25,20,17,21,25,13,19,18,24,18,22,20,25
296,9,17,13,25,20,17,20,25,13,19,17,24,18,23,19,25
297,8,18,13,24,20,18,20,25,12,20,17,24,19,23,18,24
298,8,18,13,23,21,19,20,24,12,20,17,25,19,23,17,23
299,8,18,12,22,21,19,19,23,12,20,16,25,19,24,17,23
300,7,19,12,21,21,19,19,22,11,21,16,25,20,24,17,23
301,7,19,12,20,22,20,19,21,11,21,16,24,20,24,16,22
302,7,19,11,19,22,20,18,20,11,21,15,23,20,25,16,21
303,6,20,10,18,22,20,17,19,10,22,14,22,21,25,16,20
304,6,20,9,17,23,21,17,19,9,22,13,22,22,25,15,19
305,6,20,9,17,24,22,17,19,9,22,13,22,22,24,15,18
306,5,21,9,17,25,22,16,18,9,23,13,21,22,23,15,17
307,5,22,8,16,25,22,15,17,8,23,12,20,23,23,14,17
308,5,23,8,15,25,23,15,16,7,23,12,20,24,23,13,17
309,4,23,8,14,24,23,15,15,6,24,12,20,24,22,13,16
310,4,23,7,13,23,23,14,14,6,24,11,19,24,21,13,16
311,4,24,7,12,22,24,13,14,6,24,10,19,25,20,12,16
312,3,24,7,11,21,24,13,14,5,25,9,19,25,20,12,15
313,3,24,6,11,20,24,13,13,5,25,9,18,25,20,12,14
314,3,25,6,11,19,25,12,12,5,25,9,17,24,19,11,13
315,2,25,6,10,18,25,11,11,4,24,8,16,23,19,10,13
316,2,25,5,10,17,25,10,11,4,23,8,15,22,19,9,13
317,2,24,4,10,16,24,10,11,4,22,8,15,22,18,8,12
318,3,23,3,9,15,23,10,11,3,21,7,15,22,18,8,11
319,4,22,3,8,14,22,9,10,3,21,7,14,21,18,8,11
320,5,21,3,8,14,21,8,9,3,21,7,14,21,17,7,11
321,5,20,2,8,14,21,8,8,2,20,6,14,21,17,7,10
322,5,19,1,7,13,21,8,8,2,19,6,13,20,17,7,10
323,6,18,1,6,12,20,7,8,2,19,6,12,19,16,6,10
324,6,18,1,6,11,19,6,7,1,19,5,12,18,16,5,9
325,6,18,2,6,11,19,6,6,1,18,5,12,17,16,5,9
326,7,17,3,5,11,19,6,6,1,18,5,11,17,15,5,9
327,8,17,4,5,10,18,5,6,2,18,4,10,17,15,4,8
328,8,17,5,5,10,18,5,5,3,17,4,9,16,15,3,8
329,8,16,6,4,10,18,5,4,4,17,4,8,15,14,3,8
330,9,16,7,4,9,17,4,4,5,17,3,8,15,13,3,7
331,9,16,8,4,8,17,3,4,6,16,2,8,15,12,2,7
332,9,15,9,3,8,17,3,3,6,15,1,7,14,11,2,7
333,10,15,10,3,8,17,3,3,6,15,1,7,14,11,2,6
334,10,15,11,3,7,16,2,3,7,15,1,7,14,11,1,6
335,10,14,12,2,7,15,2,2,8,14,2,6,13,10,1,6
336,11,14,12,2,7,14,2,2,8,13,3,6,13,10,1,5
337,12,14,12,2,6,14,3,2,8,13,4,6,13,10,2,5
338,12,13,13,3,6,14,4,1,9,13,5,5,12,9,3,5
339,12,12,14,4,6,13,5,1,10,12,6,4,11,8,4,4
340,13,12,14,5,5,12,5,1,10,12,7,4,10,7,4,4
341,13,12,14,6,4,11,5,2,10,12,8,4,9,7,4,4
342,13,11,15,7,4,11,6,3,11,11,9,3,8,7,5,3
343,14,10,16,7,4,11,6,3,12,11,9,3,7,6,6,3
344,14,9,17,7,3,10,6,3,13,11,9,3,6,6,7,3
345,14,9,17,7,3,9,7,4,13,10,10,2,6,6,8,2
346,15,9,17,7,3,8,8,5,13,9,11,2,6,5,8,1
347,15,8,18,8,2,7,9,6,14,9,11,2,5,5,8,1
348,15,8,18,9,2,6,9,6,14,9,11,1,5,5,9,1
349,16,8,18,9,2,6,9,6,14,8,12,1,5,4,10,2
350,16,7,19,9,3,6,10,7,15,8,13,1,4,4,10,3
351,16,6,19,10,4,5,10,8,15,8,14,2,4,4,10,4
352,17,6,19,11,4,5,10,8,15,7,14,3,4,3,11,5
353,17,6,20,12,4,5,11,8,16,7,14,4,3,3,12,6
354,17,5,20,12,5,4,11,9,17,7,15,5,2,3,12,7
355,18,5,20,12,6,3,11,10,17,6,16,5,2,2,12,8
356,19,5,21,13,7,3,12,11,17,6,17,5,2,2,13,9
357,19,4,22,13,8,3,13,11,18,6,18,6,1,2,14,9
358,19,3,22,13,9,2,13,11,18,5,18,7,1,1,14,9
359,20,3,22,14,10,2,13,12,18,4,18,7,1,1,14,10
360,20,3,23,14,11,2,14,13,19,4,19,7,2,1,15,11
361,20,2,23,14,11,3,14,14,19,4,20,8,3,2,15,11
362,21,2,23,15,11,4,14,15,19,3,21,9,4,3,15,11
363,21,2,24,16,12,5,15,16,20,3,21,10,4,4,16,12
364,21,1,24,17,12,6,15,17,20,3,21,10,4,5,16,13
365,22,1,24,17,12,7,15,17,20,2,22,10,5,5,16,14
366,23,1,25,17,13,8,16,17,21,1,22,11,6,5,17,14
367,24,2,25,18,14,8,17,18,22,1,22,11,7,6,17,14
368,24,3,25,18,15,8,18,19,22,1,23,11,7,6,17,15
369,24,4,24,18,16,9,18,19,22,2,23,12,7,6,18,16
370,24,5,23,19,17,10,18,19,23,3,23,12,8,7,19,16
371,24,6,22,20,17,10,19,20,24,3,24,12,9,8,19,16
372,25,7,21,20,17,10,19,21,25,3,25,13,10,8,19,17
373,25,7,20,20,18,11,19,22,25,4,25,14,11,8,20,17
374,25,7,19,21,18,12,20,22,25,5,25,15,11,9,20,17
375,24,8,19,22,18,13,20,22,24,6,24,16,11,10,20,18
376,23,9,19,22,19,14,20,23,24,7,23,16,12,10,21,19
377,22,10,18,22,20,15,21,23,24,8,22,16,12,10,21,20
378,21,10,18,23,20,16,22,23,23,8,21,17,12,11,21,20
379,20,10,18,24,20,16,22,24,22,8,20,17,13,11,22,20
380,19,11,17,25,21,16,22,24,21,9,19,17,13,11,23,21
381,18,12,17,25,21,17,23,24,20,10,18,18,13,12,23,22
382,17,13,17,25,21,18,23,25,19,10,17,18,14,12,23,22
383,16,13,16,24,22,18,23,25,18,10,16,18,14,12,24,22
384,15,13,15,24,22,18,24,25,18,11,15,19,14,13,24,23
385,14,14,15,24,22,19,24,24,18,12,14,19,15,14,24,23
386,14,14,15,23,23,19,24,23,17,12,14,19,15,15,25,23
387,14,14,14,22,23,19,25,23,16,12,14,20,15,15,25,24
388,13,15,13,22,23,20,25,23,15,12,13,20,16,15,25,24
389,12,16,12,22,24,20,25,22,14,13,13,20,17,16,24,24
390,12,17,12,21,24,20,24,21,13,14,13,21,17,16,23,25
391,12,18,12,20,24,21,23,20,12,15,12,21,17,16,22,25
392,11,18,11,19,25,21,22,20,12,16,12,21,18,17,21,25
393,11,18,11,18,25,21,22,20,12,16,12,22,18,18,20,24
394,11,19,11,18,25,22,22,19,11,16,11,22,18,18,19,23
395,10,19,10,18,24,22,21,18,11,17,11,22,19,18,18,22
396,9,19,10,17,23,22,20,17,11,18,11,23,19,19,17,22
397,9,20,10,17,23,23,19,17,10,18,10,23,19,19,16,22
398,9,20,9,17,23,24,19,17,9,18,10,23,20,19,15,21
399,8,20,9,16,22,24,19,16,9,19,10,24,20,20,14,20
400,7,21,9,15,21,24,18,16,9,20,9,24,20,20,14,19
401,7,21,8,14,20,25,17,16,8,20,9,24,21,20,14,19
402,7,21,7,14,19,25,17,15,7,20,9,25,22,21,13,19
403,6,22,6,14,18,25,17,14,6,21,8,25,22,21,12,18
404,6,23,6,13,17,24,16,13,5,21,7,25,22,21,12,17
405,6,23,6,13,16,23,16,12,5,21,7,24,23,22,12,17
406,5,23,5,13,15,22,16,11,5,22,7,23,23,22,11,17
407,5,24,5,12,14,21,15,10,4,22,6,22,23,22,10,16
