tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
135,21,17,18,20,17,5,17,21,17,3,7,7,8,14,12,10
136,21,16,17,19,16,6,16,21,17,3,8,8,9,13,12,9
137,21,16,16,19,16,7,15,21,17,2,9,9,9,12,12,8
138,20,16,15,19,16,7,14,20,16,2,10,9,9,11,11,7
139,20,15,14,18,16,7,13,19,15,2,11,9,10,11,10,6
140,20,15,13,18,16,8,12,18,14,1,12,10,11,11,9,6
141,20,15,13,18,15,9,11,17,14,1,12,10,11,10,9,6
142,19,14,13,17,14,10,10,17,14,1,12,10,11,9,9,6
143,18,13,13,17,14,11,9,17,13,2,13,11,12,8,8,5
144,18,12,13,17,14,11,8,16,12,2,14,11,13,8,8,4
145,18,12,14,17,14,11,7,15,11,2,15,11,14,8,8,4
146,17,12,15,17,14,12,7,14,10,3,15,12,15,7,7,4
147,17,11,16,16,13,12,7,13,10,3,15,13,15,6,6,3
148,17,11,17,15,13,12,6,13,10,3,16,14,15,5,6,3
149,16,11,18,14,13,13,5,13,9,3,17,15,16,5,6,3
150,16,11,19,13,12,13,5,12,9,3,18,15,17,5,5,2
151,16,11,19,13,12,13,5,12,9,4,18,15,17,4,5,2
152,16,10,19,13,12,14,6,12,8,4,18,16,17,3,5,2
153,16,9,20,12,11,15,6,11,8,4,19,16,18,3,4,2
154,15,9,20,11,11,16,6,11,8,5,19,16,18,3,4,2
155,14,9,20,11,11,17,7,11,8,5,19,17,18,2,4,3
156,14,8,21,11,10,17,8,10,7,5,20,17,19,2,4,3
157,14,7,21,11,10,17,8,9,7,6,21,17,19,2,4,3
158,13,7,21,11,10,18,8,8,7,7,22,18,19,1,4,4
159,13,7,22,10,9,19,9,8,6,8,22,19,20,1,4,4
160,13,6,22,9,8,20,9,8,6,9,22,20,20,1,4,4
161,13,6,22,8,8,21,9,7,6,10,23,21,20,2,3,5
162,12,6,23,7,8,22,10,6,5,10,23,21,21,3,3,5
163,12,7,23,7,8,23,11,5,5,10,23,21,22,4,3,5
164,12,8,23,7,7,23,11,4,5,11,24,21,22,5,2,6
165,11,9,24,7,7,23,11,4,4,12,24,21,22,6,2,7
166,11,9,25,7,7,24,12,4,4,13,24,22,23,7,2,8
167,11,9,24,6,8,24,13,3,4,13,25,22,23,8,1,8
168,10,10,23,5,9,24,13,3,4,13,25,22,23,8,1,8
169,9,10,22,5,10,25,13,3,4,14,25,23,23,8,1,9
170,8,10,21,5,11,25,14,4,3,15,24,23,24,9,2,9
171,8,11,20,6,12,25,14,5,2,15,23,23,24,10,2,9
172,8,11,19,7,13,24,14,6,2,15,22,24,24,11,2,10
173,7,11,18,8,13,23,15,7,2,16,22,24,23,12,3,11
174,6,12,18,9,13,22,15,8,1,17,22,24,22,13,4,12
175,5,12,18,10,14,21,15,9,1,17,21,25,21,14,5,13
176,4,12,17,10,14,20,16,10,1,17,20,25,20,14,6,13
177,4,13,16,10,14,20,17,11,1,18,19,25,20,14,6,13
178,4,14,15,11,15,20,17,11,1,18,19,24,20,14,6,14
179,3,15,14,12,15,19,17,11,1,18,19,23,19,14,6,14
180,3,15,13,12,15,18,18,12,2,19,18,23,18,14,6,14
181,3,15,13,12,16,18,18,12,2,20,18,23,17,15,7,15
182,2,16,13,13,17,18,18,12,2,20,18,22,16,15,7,16
183,2,16,12,13,18,17,19,13,3,20,17,22,16,15,7,17
184,2,16,12,13,19,16,20,14,3,21,16,22,16,16,8,18
185,1,17,12,14,20,16,21,15,3,21,16,21,15,16,8,18
186,1,18,11,14,20,16,21,16,4,21,16,20,15,16,8,18
187,1,19,11,14,20,15,21,17,4,22,15,20,15,17,8,19
188,2,20,11,15,21,14,22,17,4,22,14,20,14,17,8,20
189,3,21,10,16,22,14,22,17,5,22,13,20,13,17,9,21
190,4,21,10,16,23,14,22,17,5,23,13,20,12,18,10,22
191,5,21,10,16,23,13,23,17,5,23,13,19,11,19,11,22
192,5,22,9,17,23,12,23,17,6,23,12,18,11,20,12,22
193,5,23,8,18,23,11,23,18,7,24,12,17,11,21,13,23
194,6,24,7,19,24,10,24,18,8,24,12,16,10,22,13,23
195,6,25,6,20,25,9,25,18,9,24,11,16,9,23,13,23
196,6,25,6,20,25,9,25,19,9,25,11,16,8,24,14,24
197,7,25,6,20,25,9,25,20,9,25,11,16,8,24,14,24
198,8,24,5,21,25,8,24,21,10,25,10,15,8,24,14,24
199,9,23,5,22,24,7,23,22,10,24,10,14,7,23,15,25
200,10,22,5,22,23,6,23,22,10,24,10,14,6,23,16,25
201,11,21,4,22,22,6,23,22,11,24,9,14,6,23,16,25
202,12,20,4,23,21,6,22,23,11,23,8,13,6,22,16,24
203,13,19,4,23,21,5,21,23,11,22,7,12,5,21,17,23
204,14,18,3,23,21,5,20,23,12,21,7,12,4,20,17,22
205,14,18,3,24,20,5,20,24,13,20,7,12,4,19,17,21
206,14,18,3,24,19,5,20,25,13,19,7,12,4,19,18,20
207,15,17,2,24,18,4,19,25,13,18,6,12,3,19,18,19
208,15,16,2,23,18,3,19,25,14,17,5,11,3,18,18,18
209,15,15,2,23,18,3,19,25,15,16,5,11,3,17,19,17
210,16,14,1,23,18,3,19,24,16,16,5,11,2,16,19,17
211,17,14,1,22,18,2,18,23,17,16,4,10,1,15,19,17
212,17,14,1,21,17,1,18,22,18,16,4,10,1,14,20,16
213,17,13,2,21,16,1,18,21,19,16,4,10,1,14,20,15
214,18,13,3,21,16,1,17,20,19,15,3,9,2,14,20,14
215,19,13,4,20,16,2,16,19,19,14,3,9,3,13,21,13
216,20,12,5,19,15,3,15,18,20,13,3,9,4,12,21,12
217,21,12,6,18,14,4,15,17,21,13,2,8,4,12,21,12
218,21,12,7,18,13,5,15,17,22,13,2,8,4,12,22,12
219,21,11,8,18,13,5,14,17,23,13,2,8,5,11,22,11
220,22,11,8,17,13,5,14,16,24,12,1,7,5,11,22,11
221,22,11,8,16,13,6,14,15,24,12,1,7,5,11,23,11
222,22,10,8,15,12,6,13,14,24,12,1,7,6,10,24,11
223,22,10,8,14,11,6,12,14,25,11,1,6,7,9,25,11
224,23,10,9,14,10,7,12,14,25,10,2,5,8,9,25,10
225,23,9,10,14,9,8,12,13,25,9,3,5,9,9,25,9
226,23,9,11,13,9,9,11,12,25,9,4,5,9,8,24,8
227,24,9,11,13,9,10,10,11,25,9,5,4,9,7,23,8
228,24,8,11,13,8,11,9,10,24,8,6,4,10,7,22,8
229,24,7,12,12,7,11,9,9,23,8,7,4,11,7,21,7
230,25,6,12,12,6,11,9,8,23,8,7,3,12,6,21,6
231,25,6,12,12,5,12,9,7,23,7,7,2,13,6,21,6
232,25,6,13,11,4,13,9,6,22,6,8,2,14,6,20,6
233,24,5,14,10,4,14,9,5,21,6,9,2,14,5,19,5
234,24,5,15,9,4,15,8,4,21,6,10,1,14,4,18,4
235,24,5,15,8,3,15,7,3,21,5,11,1,15,3,18,4
236,24,4,15,7,2,15,7,3,21,4,12,1,16,3,18,4
237,24,4,16,7,2,16,7,3,21,4,12,2,16,3,17,3
238,23,4,16,7,2,16,6,2,21,4,12,3,16,2,16,3
239,22,3,16,6,2,16,6,2,20,3,13,4,17,2,15,3
240,22,2,17,6,1,17,6,2,20,3,13,5,17,2,14,2
241,22,2,18,6,1,18,5,2,20,3,13,5,17,3,14,2
242,22,2,19,5,1,18,4,1,20,2,14,5,17,4,14,2
243,22,3,19,5,1,18,3,1,20,2,14,6,17,5,13,3
244,21,3,19,5,2,18,3,1,19,2,14,6,18,6,12,4
245,21,3,20,4,3,18,3,1,19,3,14,6,19,7,11,5
246,21,4,20,3,4,19,4,2,19,4,15,7,20,8,11,6
247,20,5,20,2,5,20,5,3,18,5,15,7,20,9,11,7
248,19,6,21,1,6,20,6,4,18,6,15,7,20,9,10,8
249,19,6,21,1,7,20,7,4,18,7,16,8,21,9,10,9
250,19,6,21,1,8,21,8,4,17,8,17,8,22,10,10,10
251,19,7,22,1,9,22,9,5,16,9,18,8,22,11,9,10
252,18,8,23,1,10,22,10,6,15,10,18,9,22,11,9,10
253,18,9,23,1,11,22,11,7,14,11,18,9,23,11,9,11
254,18,10,23,1,12,22,12,8,13,12,19,9,23,12,8,11
255,17,11,24,2,13,22,13,9,13,13,19,10,23,12,7,11
256,16,12,24,3,14,23,14,10,13,14,19,11,24,12,6,11
257,15,12,24,3,15,24,15,10,13,15,20,12,24,13,6,12
258,14,12,25,3,16,24,16,10,13,16,20,12,24,13,6,12
259,14,13,25,4,17,24,17,11,12,16,20,12,25,13,5,12
260,14,13,25,4,18,25,18,12,12,16,21,13,25,14,5,12
261,13,13,24,4,18,25,19,13,12,17,21,14,25,15,5,13
262,13,14,23,5,18,25,19,13,11,17,21,14,24,15,4,13
263,13,14,22,5,19,24,19,13,10,17,22,14,23,15,3,13
264,12,14,21,5,20,23,20,14,9,18,22,15,22,15,2,14
265,12,14,20,6,20,22,20,15,9,19,22,16,22,16,2,14
266,12,15,20,7,20,21,20,15,9,19,23,17,22,17,2,14
267,11,16,20,7,21,20,21,15,8,19,23,17,21,18,1,15
268,10,17,19,7,21,19,22,16,8,20,23,17,20,18,1,16
269,10,18,18,8,21,18,23,16,8,20,24,17,20,18,1,16
270,10,18,17,8,21,17,23,16,7,20,24,18,20,19,2,16
271,9,18,17,8,21,16,23,15,7,21,24,18,19,20,2,17
272,8,19,17,8,21,15,24,15,7,21,25,18,19,21,2,18
273,8,19,16,9,22,15,24,15,6,21,25,19,19,21,3,19
274,8,19,15,9,22,15,24,14,6,22,25,19,18,21,3,19
275,7,20,15,9,22,14,25,14,6,22,24,19,17,22,3,19
276,7,21,15,10,22,13,25,14,5,22,23,20,17,22,4,20
277,7,22,14,10,23,13,25,14,4,23,22,20,17,22,4,21
278,6,22,14,10,23,13,24,14,4,23,21,20,17,23,4,22
279,6,22,14,11,23,12,23,13,4,23,21,21,16,23,4,23
280,6,23,13,12,24,12,22,13,3,24,21,21,15,23,5,24
281,6,23,13,12,25,12,21,13,2,24,20,21,15,24,5,24
282,6,23,13,12,25,11,20,12,2,24,20,20,15,24,5,24
283,5,24,13,13,25,11,19,11,2,23,20,19,14,24,6,25
284,4,24,12,13,24,11,18,10,1,22,20,18,14,23,6,25
285,4,24,12,13,23,10,17,10,1,22,20,17,14,22,6,25
286,4,23,12,14,22,9,17,10,1,22,20,17,13,21,7,24
287,3,22,11,14,21,9,17,9,2,21,19,17,12,20,7,23
288,3,21,10,14,20,9,16,8,3,21,19,16,11,19,7,23
289,3,20,9,14,19,8,16,8,4,21,19,15,10,18,8,23
290,3,19,9,15,19,8,16,8,4,20,18,14,9,17,9,22
291,3,18,9,15,19,8,15,7,4,20,18,13,9,16,9,22
292,2,17,8,15,18,7,14,7,5,20,18,13,9,16,9,22
293,2,16,7,16,17,7,13,7,6,19,17,13,8,16,10,21
294,2,15,6,17,16,7,12,6,7,19,16,12,8,15,10,20
295,1,14,5,17,15,6,12,6,8,19,16,12,8,14,10,19
296,1,13,5,17,15,6,12,6,8,18,16,12,7,13,11,18
297,1,13,5,18,15,6,11,5,8,17,15,11,7,12,12,17
298,2,13,4,19,14,5,11,4,8,17,15,10,7,11,12,17
299,3,12,4,19,14,5,11,4,9,17,15,9,6,10,12,17
300,3,11,4,19,14,5,10,4,9,16,14,8,5,9,13,16
301,3,10,3,20,14,4,10,3,9,16,14,7,5,8,13,15
302,4,9,3,20,14,3,10,3,10,16,14,6,5,8,13,14
303,5,8,3,20,13,3,9,3,11,15,13,6,4,8,14,13
304,6,8,3,21,13,3,8,2,12,15,12,6,4,7,15,12
305,6,8,2,22,13,2,8,2,13,15,11,5,4,7,15,12
306,6,9,2,22,13,1,8,2,14,14,10,4,3,7,15,12
307,7,9,2,22,13,1,7,1,14,13,9,4,3,7,16,11
308,8,9,1,23,12,1,6,1,14,12,9,4,3,7,17,10
309,9,10,1,24,11,2,5,1,15,12,9,3,2,6,17,9
310,10,10,1,24,10,2,4,2,15,12,8,2,2,6,17,8
311,10,10,1,24,10,2,3,3,15,11,8,2,2,6,17,7
312,10,11,2,25,10,3,2,4,16,11,8,2,1,5,18,7
313,11,12,3,25,9,4,2,5,16,11,7,1,1,4,18,7
314,12,13,4,25,8,5,2,5,16,10,6,1,1,4,18,6
315,13,14,5,25,7,6,1,5,16,9,6,1,1,4,19,6
316,13,14,6,25,6,7,1,6,16,8,6,2,2,3,20,6
317,13,14,7,24,5,8,1,7,17,8,5,3,3,3,20,5
318,14,15,8,23,4,9,2,8,17,8,5,4,4,3,20,4
319,14,15,9,22,4,10,3,9,17,7,5,5,5,4,21,4
320,14,15,10,21,4,10,4,9,18,6,4,6,6,5,21,4
321,15,16,11,20,3,10,5,9,18,5,4,6,7,5,21,3
322,15,17,12,19,3,11,6,10,18,5,4,6,7,5,22,3
323,15,17,12,19,3,11,7,11,19,5,3,6,7,6,22,3
324,16,17,12,19,2,11,8,11,19,5,3,7,8,7,22,2
325,16,18,13,18,2,12,9,11,19,5,3,8,9,8,23,1
326,16,18,13,18,2,12,9,12,20,4,2,9,9,9,23,1
327,17,18,13,18,3,12,9,12,21,4,2,10,9,10,23,1
328,17,19,14,17,3,13,10,12,22,4,2,11,10,11,24,1
329,17,19,15,16,3,14,10,13,23,5,3,11,10,12,24,2
330,18,19,15,16,4,14,10,14,23,6,4,11,10,13,24,2
331,18,19,15,16,5,14,11,14,23,6,5,12,11,14,25,2
332,18,20,16,15,6,15,12,14,24,6,6,12,12,15,24,3
333,19,20,16,14,7,16,12,15,24,7,7,12,13,16,23,4
334,19,20,16,13,8,17,12,16,24,8,7,13,13,16,22,4
335,19,21,17,12,9,18,13,16,25,8,7,14,13,16,22,4
336,20,21,17,11,10,18,14,16,25,8,8,14,14,17,22,5
337,20,21,17,11,10,18,15,17,25,9,9,14,14,18,21,5
338,20,22,18,11,10,19,15,18,24,10,9,15,14,18,20,5
339,21,22,19,10,11,19,15,19,23,11,9,16,15,18,19,5
340,22,22,20,9,11,19,16,19,23,12,10,17,16,18,19,6
341,22,23,21,8,11,20,17,19,23,12,11,17,17,18,19,6
342,22,24,22,8,12,20,18,20,22,12,11,17,18,19,18,6
343,23,24,23,8,12,20,18,20,22,13,11,18,19,20,17,7
344,23,24,23,7,12,21,18,20,22,14,11,19,19,20,16,7
345,23,23,23,7,13,22,19,21,22,15,11,20,19,20,15,7
346,22,22,24,7,14,22,20,21,22,15,12,20,20,21,14,7
347,21,21,24,6,14,22,21,21,21,15,13,20,21,22,13,8
348,20,20,24,6,14,21,21,22,20,16,13,20,22,22,13,8
349,19,19,24,6,15,20,21,22,19,17,13,20,23,22,13,8
350,18,18,24,5,15,19,22,22,19,17,14,20,23,23,12,8
351,18,17,25,4,15,19,22,23,19,17,15,20,23,23,12,8
352,18,16,25,4,16,19,22,24,18,18,16,20,24,23,12,9
353,17,15,25,4,17,18,23,24,18,18,17,20,24,24,12,10
354,16,14,25,3,17,17,24,24,18,18,17,21,24,25,11,11
355,16,14,24,3,17,17,24,23,17,19,17,22,23,25,11,12
356,16,14,23,3,18,17,24,22,17,20,18,22,22,25,11,12
357,15,13,22,2,19,16,25,22,17,21,19,22,22,24,10,12
358,14,13,21,2,20,15,25,22,16,21,19,23,22,23,10,12
359,13,13,20,2,20,14,25,21,15,21,19,24,21,22,10,13
360,12,12,19,1,20,13,24,20,14,22,20,25,20,22,9,14
361,11,12,19,1,21,12,23,19,14,22,21,25,19,22,9,14
362,11,12,19,1,21,11,22,18,14,22,22,25,18,21,9,14
363,11,11,18,2,21,10,21,18,13,23,23,25,17,20,8,15
364,11,11,17,3,22,9,20,18,13,23,23,24,16,20,7,16
365,11,11,16,3,23,9,19,17,13,23,23,23,16,20,7,17
366,10,10,15,3,24,9,19,16,12,24,23,22,16,19,7,17
367,10,10,15,4,25,9,19,15,12,24,22,21,15,18,6,17
368,10,10,15,5,25,8,18,14,12,24,21,21,14,17,6,18
369,9,9,14,5,25,8,18,14,11,23,20,21,14,16,6,18
370,9,9,13,5,24,8,18,14,10,23,19,20,14,15,6,18
371,9,9,13,6,24,7,17,13,10,23,18,20,13,15,5,19
372,8,9,13,7,24,7,16,12,10,23,17,20,13,15,5,20
373,8,9,12,8,23,7,16,12,9,23,17,19,13,14,5,20
374,8,8,12,8,22,7,16,12,8,22,17,19,12,14,4,20
375,7,8,12,8,21,7,15,11,7,22,17,19,12,14,4,21
376,6,8,11,9,20,6,14,11,6,22,17,18,12,13,4,22
377,6,7,11,10,20,6,13,11,5,21,16,17,12,13,3,22
378,6,7,11,11,20,6,12,10,5,21,15,17,12,13,3,22
379,5,7,10,11,19,5,11,10,5,21,14,17,11,12,3,23
380,5,6,9,11,19,5,10,10,4,20,14,16,10,11,2,24
381,5,6,9,12,19,5,9,10,4,19,14,16,9,11,2,24
382,5,6,9,12,19,4,8,9,4,18,13,16,8,11,2,24
383,5,5,8,12,19,4,8,9,3,17,12,15,8,10,1,24
384,5,5,7,13,18,4,8,9,3,16,12,14,8,9,1,24
385,4,5,7,14,18,3,7,8,3,15,12,13,7,9,1,25
386,3,4,7,14,18,2,6,7,2,14,12,12,7,9,2,25
387,2,3,6,14,17,2,6,6,2,13,12,12,7,8,3,25
388,2,2,6,15,17,2,6,5,2,13,11,12,6,7,4,25
389,2,2,6,16,17,1,5,4,3,13,11,11,5,6,5,24
390,3,2,6,17,17,1,5,3,4,12,11,11,4,5,6,23
391,4,3,6,17,16,1,5,2,5,12,10,11,3,4,7,23
392,5,4,5,17,15,2,5,2,6,12,10,11,3,4,7,23
393,6,5,4,18,14,3,5,2,7,11,10,11,3,4,7,22
394,7,5,4,18,13,4,4,3,7,10,9,10,3,3,8,22
395,8,5,4,18,12,5,3,4,7,9,8,9,3,2,9,22
396,8,5,3,19,11,6,2,5,8,8,8,9,2,2,10,21
397,8,6,2,19,11,6,1,6,8,7,8,9,2,2,10,21
398,9,7,2,19,11,6,1,7,8,6,7,8,2,1,10,21
399,10,8,2,20,10,7,1,7,8,6,7,8,3,1,11,20
400,10,9,3,20,9,8,2,7,8,6,7,8,4,1,11,19
401,10,9,4,20,8,9,3,8,9,6,6,7,4,2,11,19
402,11,9,4,20,7,10,4,9,10,6,5,6,4,3,12,19
403,12,10,4,21,7,10,5,10,11,5,4,6,5,3,12,19
404,12,11,5,21,7,10,6,11,11,4,4,6,6,3,12,18
405,12,12,6,21,6,11,7,12,11,4,4,5,7,4,13,17
406,13,12,6,22,5,11,8,13,12,4,4,4,8,4,14,16
407,14,12,6,22,5,11,8,14,12,3,3,4,8,4,15,15
