tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
232,19,5,1,2,15,5,22,12,3,3,21,1,2,4,9,3
233,20,4,1,3,15,5,21,12,4,4,20,2,1,5,10,4
234,20,3,1,4,16,5,20,12,5,5,19,2,1,6,11,5
235,20,2,2,4,17,6,19,13,5,5,18,2,1,7,12,6
236,21,1,2,4,18,7,18,14,5,5,17,3,2,8,12,6
237,21,1,2,5,18,8,17,15,6,6,16,4,3,9,12,6
238,21,1,3,6,18,8,16,16,6,7,15,5,4,10,13,7
239,22,2,4,7,19,8,15,16,6,8,14,6,5,10,14,7
240,23,3,4,8,20,9,14,16,7,9,13,7,5,10,15,7
241,24,4,4,8,21,10,13,17,8,10,12,8,5,11,16,8
242,25,4,5,8,22,11,12,18,8,10,11,9,6,12,17,8
243,25,4,6,9,23,12,11,19,8,10,10,10,7,13,17,8
244,25,5,7,9,24,12,10,20,9,11,9,11,7,13,17,9
245,24,5,7,9,24,12,9,21,10,12,8,11,7,13,18,10
246,23,5,7,10,24,13,8,22,11,13,7,11,8,14,19,10
247,22,6,8,11,23,14,7,22,12,13,6,12,9,15,20,10
248,21,7,8,11,22,15,6,22,12,13,5,13,10,16,21,11
249,20,7,8,11,21,15,5,21,12,14,4,13,11,16,21,12
250,19,7,9,12,20,15,4,20,13,14,3,13,11,16,21,12
251,18,8,10,12,19,16,3,19,13,14,2,14,11,17,22,12
252,17,9,11,12,18,17,2,18,13,15,1,14,12,18,22,13
253,16,9,12,13,17,17,1,17,14,15,1,14,12,18,22,13
254,15,9,12,14,16,17,1,16,15,15,1,15,12,18,23,13
255,14,10,12,15,15,18,1,15,16,16,2,15,13,19,24,14
256,13,10,13,16,14,18,2,14,17,16,3,15,14,19,24,14
257,12,10,14,17,13,18,3,13,18,16,4,16,15,19,24,14
258,11,11,14,18,12,19,4,12,19,17,5,17,15,20,23,15
259,10,12,14,18,11,19,5,11,19,18,5,18,15,21,22,16
260,9,13,15,18,10,19,6,10,19,18,5,19,16,21,21,16
261,8,14,16,19,9,20,6,9,20,18,6,20,17,21,20,16
262,7,15,17,20,8,21,6,8,21,19,7,21,18,22,19,17
263,6,16,18,21,7,21,7,7,21,20,7,21,19,23,18,18
264,5,17,19,22,6,21,8,6,21,21,7,21,20,24,17,18
265,4,18,20,22,5,22,8,5,22,22,8,22,20,24,16,18
266,3,19,21,22,4,23,8,4,23,23,9,23,20,24,15,19
267,2,19,21,23,3,24,9,3,24,24,9,24,21,25,14,20
268,1,19,21,23,2,25,10,2,24,25,9,24,22,25,13,21
269,1,20,22,23,1,25,11,1,24,25,10,24,22,25,12,22
270,1,21,22,22,1,25,12,1,23,25,11,23,22,24,11,22
271,2,21,22,21,1,24,13,1,22,24,12,22,23,23,10,22
272,3,21,21,20,2,23,13,2,21,23,13,21,23,22,9,21
273,4,22,20,19,3,22,13,3,20,22,14,20,23,21,8,20
274,4,22,19,18,4,21,14,4,19,21,15,19,22,20,7,19
275,4,22,18,17,4,20,15,4,18,20,16,18,21,19,6,18
276,5,23,17,16,4,19,15,4,17,19,17,17,20,18,5,17
277,6,24,16,15,5,18,15,5,16,18,18,16,19,17,4,16
278,6,24,15,14,6,17,16,6,15,17,18,15,18,16,3,15
279,6,24,14,13,6,16,17,6,14,16,18,14,17,15,2,14
280,7,23,13,12,6,15,17,6,13,15,19,13,16,14,1,13
281,8,22,12,11,7,14,17,7,12,14,19,12,15,13,1,12
282,9,21,11,10,8,13,18,8,11,13,19,11,14,12,1,11
283,10,20,10,9,9,12,19,9,10,12,20,10,13,11,2,10
284,10,19,9,8,9,11,19,9,9,11,21,9,12,10,2,9
285,10,18,8,7,9,10,19,9,8,10,22,8,11,9,2,8
286,11,17,7,6,10,9,20,10,7,9,22,7,10,8,3,7
287,12,16,6,5,11,8,20,11,6,8,22,6,9,7,3,6
288,12,15,5,4,11,7,20,12,5,7,23,5,8,6,3,5
289,12,14,4,3,11,6,21,13,4,6,24,4,7,5,4,4
290,13,13,3,2,12,5,21,13,3,5,24,3,6,4,5,3
291,13,12,2,1,13,4,21,13,2,4,24,2,5,3,6,2
292,13,11,1,1,13,3,22,14,1,3,23,1,4,2,7,1
293,14,10,1,1,13,2,22,15,1,2,22,1,3,1,7,1
294,15,9,1,2,14,1,22,16,1,1,21,1,2,1,7,1
295,16,8,2,3,14,1,23,16,2,1,20,2,1,1,8,2
296,17,7,3,3,14,1,23,16,3,1,19,2,1,2,9,3
297,17,6,3,3,15,2,23,17,3,2,18,2,1,3,9,4
298,17,5,3,4,15,3,22,17,3,3,17,3,2,3,9,5
299,18,4,4,5,15,3,21,17,4,3,16,4,3,3,10,5
300,19,3,5,5,16,3,20,18,5,3,15,4,3,4,10,5
301,19,2,6,5,17,4,19,19,6,4,14,4,3,4,10,6
302,19,1,7,6,17,5,18,20,6,4,13,5,4,4,11,6
303,20,1,7,7,17,6,17,21,6,4,12,6,4,5,12,6
304,21,1,7,8,18,7,16,22,7,5,11,6,4,6,13,7
305,21,2,8,9,19,7,15,23,7,6,10,6,5,6,14,7
306,21,3,8,9,20,7,14,23,7,6,9,7,6,6,15,7
307,20,3,8,9,21,8,13,23,8,6,8,8,7,7,16,8
308,19,3,9,10,22,9,12,24,9,7,7,9,8,8,17,8
309,18,4,10,10,22,10,11,24,10,8,6,9,9,9,17,8
310,17,5,11,10,22,10,10,24,10,9,5,9,10,10,17,9
311,16,5,12,11,21,10,9,23,10,10,4,10,11,11,18,10
312,15,5,13,12,20,11,8,22,11,10,3,11,12,12,19,11
313,14,6,14,13,19,11,7,21,11,10,2,12,12,12,19,11
314,13,6,14,14,18,11,6,20,11,11,1,12,12,12,19,11
315,12,6,14,15,17,12,5,19,12,12,1,12,13,13,20,12
316,11,7,15,16,16,13,4,18,13,13,1,13,14,13,20,12
317,10,8,16,16,15,13,3,17,14,14,2,14,15,13,20,12
318,9,9,17,16,14,13,2,16,14,14,3,15,15,14,19,13
319,8,9,17,17,13,14,1,15,14,14,4,16,15,14,18,14
320,7,9,17,17,12,14,1,14,15,15,5,17,16,14,17,15
321,6,10,18,17,11,14,1,13,16,16,5,18,16,15,16,16
322,5,10,19,18,10,15,2,12,17,17,5,19,16,15,15,16
323,4,10,20,19,9,16,3,11,18,18,6,20,17,15,14,16
324,3,11,20,19,8,17,3,10,19,19,7,21,18,16,13,17
325,2,12,20,19,7,18,3,9,20,20,8,22,18,17,12,18
326,1,12,21,20,6,18,4,8,21,21,9,23,18,17,11,19
327,1,12,21,21,5,18,5,7,22,22,10,24,19,17,10,20
328,1,13,21,22,4,19,5,6,22,23,10,24,19,16,9,21
329,2,14,22,23,3,20,5,5,22,23,10,24,19,15,8,21
330,2,15,22,23,2,21,6,4,23,23,11,25,20,14,7,21
331,2,16,22,23,1,22,7,3,24,24,12,25,21,13,6,22
332,3,17,21,22,1,23,7,2,24,25,13,25,21,12,5,23
333,4,18,20,21,1,24,7,1,24,25,13,24,21,11,4,24
334,5,19,19,20,2,24,8,1,25,25,13,23,22,10,3,25
335,6,19,18,19,2,24,9,1,25,24,14,22,23,9,2,25
336,7,19,17,18,2,23,9,2,25,23,15,21,23,8,1,25
337,8,20,16,17,3,22,9,2,24,22,15,20,23,7,1,24
338,9,21,15,16,4,21,10,2,23,21,15,19,22,6,1,23
339,10,22,14,15,5,20,11,3,22,20,16,18,21,5,2,22
340,10,23,13,14,5,19,11,4,21,19,16,17,20,4,3,21
341,10,24,12,13,5,18,11,5,20,18,16,16,19,3,3,20
342,11,24,11,12,6,17,12,5,19,17,17,15,18,2,3,19
343,11,24,10,11,7,16,13,5,18,16,17,14,17,1,4,18
344,11,23,9,10,8,15,14,6,17,15,17,13,16,1,5,17
345,12,22,8,9,8,14,15,6,16,14,18,12,15,1,5,16
346,13,21,7,8,8,13,15,6,15,13,19,11,14,2,5,15
347,14,20,6,7,9,12,15,7,14,12,19,10,13,3,6,14
348,15,19,5,6,10,11,16,7,13,11,19,9,12,4,6,13
349,16,18,4,5,11,10,17,7,12,10,20,8,11,5,6,12
350,17,17,3,4,12,9,18,8,11,9,21,7,10,5,7,11
351,17,16,2,3,12,8,18,8,10,8,22,6,9,5,8,10
352,17,15,1,2,12,7,18,8,9,7,22,5,8,6,8,9
353,18,14,1,1,13,6,19,9,8,6,22,4,7,7,8,8
354,19,13,1,1,14,5,20,10,7,5,23,3,6,7,9,7
355,19,12,2,1,15,4,21,11,6,4,24,2,5,7,9,6
356,19,11,3,2,16,3,22,11,5,3,25,1,4,8,9,5
357,20,10,3,3,17,2,23,11,4,2,25,1,3,9,10,4
358,20,9,3,4,17,1,24,12,3,1,25,1,2,9,10,3
359,20,8,4,5,17,1,25,13,2,1,24,2,1,9,10,2
360,21,7,5,6,18,1,25,13,1,1,23,3,1,10,11,1
361,22,6,5,6,18,2,25,13,1,2,22,3,1,10,12,1
362,23,5,5,6,18,3,24,14,1,3,21,3,2,10,12,1
363,23,4,6,7,19,4,23,15,2,4,20,4,3,11,12,2
364,23,3,7,8,20,4,22,16,3,4,19,5,3,11,13,3
365,22,2,7,8,21,4,21,17,3,4,18,6,3,11,14,4
366,21,1,7,8,21,5,20,17,3,5,17,6,4,12,15,5
367,20,1,8,9,21,5,19,17,4,6,16,6,5,13,15,5
368,19,1,9,10,22,5,18,18,5,7,15,7,6,13,15,5
369,18,2,9,11,23,6,17,19,6,7,14,8,7,13,16,6
370,17,3,9,12,24,7,16,19,6,7,13,8,8,14,17,6
371,16,3,10,12,24,7,15,19,6,8,12,8,9,14,18,6
372,15,3,10,12,24,7,14,18,7,9,11,9,9,14,19,7
373,14,4,10,13,25,8,13,17,8,9,10,10,9,15,20,8
374,13,4,11,14,25,8,12,16,9,9,9,11,10,15,21,8
375,12,4,12,15,25,8,11,15,9,10,8,12,11,15,21,8
376,11,5,13,15,24,9,10,14,9,11,7,12,11,16,21,9
377,10,6,14,15,23,10,9,13,10,12,6,12,11,17,20,10
378,9,7,14,16,22,11,8,12,11,13,5,13,12,18,19,10
379,8,8,14,17,21,11,7,11,12,13,4,14,12,19,18,10
380,7,8,15,18,20,11,6,10,13,13,3,15,12,20,17,11
381,6,8,16,19,19,12,5,9,13,14,2,15,13,21,16,12
382,5,9,17,19,18,13,4,8,13,14,1,15,14,21,15,13
383,4,9,18,19,17,14,3,7,14,14,1,16,14,21,14,14
384,3,9,18,20,16,15,2,6,15,15,1,17,14,22,13,15
385,2,10,18,20,15,16,1,5,16,15,2,18,15,23,12,15
386,1,10,19,20,14,17,1,4,16,15,3,18,16,24,11,15
387,1,10,20,21,13,17,1,3,16,16,4,18,17,25,10,16
388,1,11,21,22,12,17,2,2,17,17,5,19,17,25,9,16
389,2,12,22,23,11,18,3,1,17,18,6,20,17,25,8,16
390,3,12,23,24,10,19,3,1,17,19,7,21,18,24,7,17
391,4,12,24,24,9,20,3,1,18,20,8,22,19,23,6,17
392,5,13,25,24,8,21,4,2,18,21,9,22,20,22,5,17
393,5,14,25,23,7,22,4,3,18,22,10,22,20,21,4,18
394,5,15,25,22,6,22,4,4,19,23,11,23,20,20,3,19
395,6,16,24,21,5,22,5,5,20,23,12,23,19,19,2,20
396,6,17,23,20,4,23,6,6,20,23,12,23,18,18,1,21
397,6,17,22,19,3,24,6,7,20,24,12,24,17,17,1,21
398,7,17,21,18,2,24,6,8,21,24,13,24,16,16,1,21
399,7,18,20,17,1,24,7,8,22,24,13,24,15,15,2,22
400,7,19,19,16,1,23,8,8,23,25,13,23,14,14,2,22
401,8,20,18,15,1,22,9,9,23,25,14,22,13,13,2,22
402,9,21,17,14,2,21,10,9,23,25,14,21,12,12,3,23
403,9,21,16,13,3,20,11,9,22,24,14,20,11,11,3,23
404,9,21,15,12,4,19,12,10,21,23,15,19,10,10,3,23
405,10,20,14,11,4,18,12,11,20,22,16,18,9,9,4,22
406,11,19,13,10,4,17,12,11,19,21,16,17,8,8,5,21
407,12,18,12,9,5,16,13,11,18,20,16,16,7,7,6,20
