id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger59,3,1,18,19,25,1,6,7,5
passenger60,7,1,18,21,54,3,33,36,4
passenger61,8,1,19,24,54,5,30,35,4
passenger62,21,1,19,206,239,187,33,220,1
passenger63,14,1,19,19,56,0,37,37,1
passenger64,14,1,19,19,56,0,37,37,1
passenger65,17,1,21,88,128,67,40,107,0
passenger66,8,1,21,24,54,3,30,33,4
passenger67,19,1,22,29,63,7,34,41,3
passenger68,2,1,22,22,25,0,3,3,5
passenger69,4,1,23,28,80,5,52,57,6
passenger70,21,1,23,340,368,317,28,345,3
passenger71,17,1,23,26,64,3,38,41,2
passenger72,6,1,24,32,80,8,48,56,6
passenger73,12,1,24,77,118,53,41,94,4
passenger74,3,1,25,25,80,0,55,55,6
passenger75,18,1,25,29,64,4,35,39,2
passenger76,20,1,25,95,126,70,31,101,2
passenger77,8,1,25,25,54,0,29,29,4
passenger78,10,1,26,71,118,45,47,92,4
passenger79,7,1,26,35,80,9,45,54,6
passenger80,11,1,26,74,118,48,44,92,4
passenger81,8,1,26,65,118,39,53,92,4
passenger82,7,1,26,35,80,9,45,54,6
passenger83,12,1,27,77,118,50,41,91,4
passenger84,22,1,27,465,494,438,29,467,3
passenger85,20,1,27,32,63,5,31,36,3
passenger86,9,1,28,68,118,40,50,90,4
passenger87,24,1,28,958,985,930,27,957,3
passenger88,7,1,28,35,80,7,45,52,6
passenger89,23,1,28,585,613,557,28,585,3
passenger90,9,1,29,94,141,65,47,112,6
passenger91,14,1,29,81,118,52,37,89,4
passenger92,6,1,29,32,80,3,48,51,6
passenger93,20,1,29,32,63,3,31,34,3
passenger94,9,1,30,94,141,64,47,111,6
passenger95,22,1,31,210,239,179,29,208,1
passenger96,3,1,31,33,92,2,59,61,5
passenger97,14,1,32,137,180,105,43,148,4
passenger98,5,1,32,38,92,6,54,60,5
passenger99,23,1,33,273,301,240,28,268,1
passenger100,12,1,33,77,118,44,41,85,4
passenger101,18,1,33,147,180,114,33,147,4
passenger102,23,1,33,397,425,364,28,392,1
passenger103,14,1,34,137,180,103,43,146,4
passenger104,3,1,34,34,92,0,58,58,5
passenger105,7,1,34,35,80,1,45,46,6
passenger106,7,1,35,35,80,0,45,45,6
passenger107,23,1,35,420,448,385,28,413,0
passenger108,23,1,35,420,448,385,28,413,0
passenger109,13,1,35,157,203,122,46,168,6
passenger110,23,1,35,420,448,385,28,413,0
passenger111,7,1,36,36,80,0,44,44,6
passenger112,18,1,36,201,242,165,41,206,4
passenger113,11,1,36,100,141,64,41,105,6
passenger114,7,1,37,88,141,51,53,104,6
passenger115,8,1,37,91,141,54,50,104,6
passenger116,12,1,37,154,203,117,49,166,6
passenger117,10,1,37,97,141,60,44,104,6
passenger118,7,1,38,42,92,4,50,54,5
passenger119,10,1,38,51,92,13,41,54,5
passenger120,5,1,38,38,92,0,54,54,5
passenger121,25,1,38,934,960,896,26,922,0
passenger122,11,1,38,106,152,68,46,114,5
passenger123,4,1,39,42,49,3,7,10,7
passenger124,15,1,39,140,180,101,40,141,4
passenger125,23,1,40,420,448,380,28,408,0
passenger126,10,1,40,97,141,57,44,101,6
passenger127,22,1,40,99,128,59,29,88,0
passenger128,16,1,40,75,118,35,43,78,1
passenger129,19,1,41,92,128,51,36,87,0
passenger130,9,1,41,48,92,7,44,51,5
passenger131,2,1,41,42,45,1,3,4,8
passenger132,10,1,42,103,152,61,49,110,5
passenger133,24,1,42,426,453,384,27,411,6
passenger134,20,1,43,95,128,52,33,85,0
passenger135,20,1,43,95,124,52,29,81,3
passenger136,23,1,43,297,325,254,28,282,6
passenger137,10,1,43,103,152,60,49,109,5
passenger138,9,1,43,48,92,5,44,49,5
passenger139,24,1,43,426,453,383,27,410,6
passenger140,15,1,43,161,203,118,42,160,6
passenger141,9,1,44,48,92,4,44,48,5
passenger142,8,1,44,45,92,1,47,48,5
passenger143,23,1,44,297,325,253,28,281,6
passenger144,3,1,45,45,49,0,4,4,7
passenger145,3,1,45,45,49,0,4,4,7
passenger146,19,1,45,92,124,47,32,79,3
passenger147,2,1,46,48,51,2,3,5,8
passenger148,6,1,46,54,108,8,54,62,9
passenger149,25,1,47,548,574,501,26,527,6
passenger150,12,1,47,109,152,62,43,105,5
passenger151,19,1,47,225,263,178,38,216,6
passenger152,13,1,48,78,128,30,50,80,0
passenger153,4,1,48,49,108,1,59,60,9
passenger154,6,1,48,54,108,6,54,60,9
passenger155,20,1,48,228,263,180,35,215,6
passenger156,4,1,50,50,108,0,58,58,9
passenger157,16,1,51,117,152,66,35,101,5
passenger158,10,1,51,103,152,52,49,101,5
passenger159,10,1,52,103,152,51,49,100,5
passenger160,24,1,52,484,511,432,27,459,6
passenger161,16,1,52,117,152,65,35,100,5
passenger162,16,1,52,117,152,65,35,100,5
passenger163,10,1,53,73,128,20,55,75,0
passenger164,11,1,53,75,124,22,49,71,3
passenger165,18,1,54,175,210,121,35,156,5
passenger166,2,1,54,55,76,1,21,22,7
passenger167,7,1,54,57,108,3,51,54,9
passenger168,16,1,54,169,210,115,41,156,5
passenger169,16,1,55,169,210,114,41,155,5
passenger170,4,1,55,61,76,6,15,21,7
passenger171,20,1,55,228,263,173,35,208,6
passenger172,15,1,56,114,152,58,38,96,5
passenger173,7,1,56,57,108,1,51,52,9
passenger174,20,1,57,228,263,171,35,206,6
passenger175,25,1,57,885,911,828,26,854,5
passenger176,12,1,57,69,108,12,39,51,9
passenger177,8,1,58,60,108,2,48,50,9
passenger178,9,1,58,63,108,5,45,50,9
passenger179,16,1,58,169,210,111,41,152,5
passenger180,3,1,58,58,76,0,18,18,7
passenger181,13,1,59,124,168,65,44,109,9
passenger182,2,1,59,60,67,1,7,8,8
passenger183,2,1,59,60,67,1,7,8,10
passenger184,12,1,60,121,168,61,47,108,9
passenger185,19,1,60,178,210,118,32,150,5
passenger186,23,1,60,365,393,305,28,333,5
passenger187,4,1,60,61,76,1,15,16,7
passenger188,7,1,60,62,118,2,56,58,4
passenger189,12,1,61,121,168,60,47,107,9
passenger190,15,1,61,132,168,71,36,107,9
passenger191,25,1,61,949,975,888,26,914,5
passenger192,18,1,61,175,210,114,35,149,5
passenger193,14,1,62,129,168,67,39,106,9
passenger194,3,1,62,63,67,1,4,5,8
passenger195,3,1,62,63,67,1,4,5,10
passenger196,5,1,63,64,76,1,12,13,7
passenger197,17,1,64,167,203,103,36,139,6
passenger198,9,1,64,64,108,0,44,44,9
passenger199,7,1,65,68,76,3,8,11,7
passenger200,18,1,65,193,228,128,35,163,9
passenger201,21,1,66,238,268,172,30,202,5
passenger202,12,1,67,69,118,2,49,51,1
passenger203,23,1,68,365,393,297,28,325,5
passenger204,19,1,69,86,118,17,32,49,1
passenger205,19,1,70,230,268,160,38,198,5
passenger206,22,1,70,362,393,292,31,323,5
passenger207,6,1,70,71,126,1,55,56,2
passenger208,20,1,71,235,268,164,33,197,5
passenger209,24,1,71,456,483,385,27,412,1
passenger210,25,1,72,1016,1042,944,26,970,1
passenger211,15,1,73,132,168,59,36,95,9
passenger212,20,1,73,235,268,162,33,195,5
passenger213,23,1,73,397,425,324,28,352,1
passenger214,22,1,74,316,345,242,29,271,9
passenger215,23,1,74,397,425,323,28,351,1
passenger216,21,1,75,259,289,184,30,214,9
passenger217,11,1,76,76,124,0,48,48,3
passenger218,19,1,76,196,228,120,32,152,9
passenger219,11,1,76,76,124,0,48,48,3
passenger220,21,1,76,259,289,183,30,213,9
passenger221,21,1,76,259,289,183,30,213,9
passenger222,24,1,76,557,584,481,27,508,9
passenger223,16,1,77,77,118,0,41,41,1
passenger224,13,1,77,78,128,1,50,51,0
passenger225,5,1,77,82,120,5,38,43,7
passenger226,17,1,78,80,118,2,38,40,1
passenger227,15,1,78,82,128,4,46,50,0
passenger228,14,1,78,83,126,5,43,48,2
passenger229,18,1,78,83,118,5,35,40,1
passenger230,22,1,78,316,345,238,29,267,9
passenger231,5,1,79,82,120,3,38,41,7
passenger232,12,1,79,79,126,0,47,47,2
passenger233,19,1,80,148,182,68,34,102,1
passenger234,21,1,80,259,289,179,30,209,9
passenger235,20,1,81,151,182,70,31,101,1
passenger236,21,1,81,259,289,178,30,208,9
passenger237,22,1,81,316,345,235,29,264,9
passenger238,25,1,82,612,638,530,26,556,9
passenger239,16,1,82,85,124,3,39,42,3
passenger240,7,1,82,86,120,4,34,38,7
passenger241,15,1,82,82,124,0,42,42,3
passenger242,19,1,82,92,124,10,32,42,3
passenger243,4,1,82,125,173,43,48,91,7
passenger244,20,1,83,203,239,120,36,156,1
passenger245,15,1,83,86,126,3,40,43,2
passenger246,24,1,83,557,584,474,27,501,9
passenger247,7,1,83,86,120,3,34,37,7
passenger248,23,1,83,377,405,294,28,322,9
passenger249,12,1,84,95,120,11,25,36,7
passenger250,15,1,84,86,126,2,40,42,2
passenger251,17,1,84,90,126,6,36,42,2
passenger252,15,1,85,86,126,1,40,41,2
passenger253,23,1,85,377,405,292,28,320,9
passenger254,6,1,86,91,113,5,22,27,8
passenger255,19,1,86,148,182,62,34,96,1
passenger256,25,1,86,977,1003,891,26,917,4
passenger257,7,1,86,86,120,0,34,34,7
passenger258,8,1,86,89,120,3,31,34,7
passenger259,13,1,87,98,120,11,22,33,7
passenger260,19,1,87,208,242,121,34,155,4
passenger261,25,1,87,977,1003,890,26,916,4
passenger262,21,1,87,313,345,226,32,258,9
passenger263,21,1,88,272,302,184,30,214,4
passenger264,12,1,88,95,120,7,25,32,7
passenger265,17,1,88,88,124,0,36,36,3
passenger266,7,1,89,97,113,8,16,24,8
passenger267,13,1,89,147,173,58,26,84,7
passenger268,6,1,89,91,113,2,22,24,8
passenger269,2,1,89,90,94,1,4,5,10
passenger270,22,1,89,401,432,312,31,343,4
passenger271,21,1,90,272,302,182,30,212,4
passenger272,14,1,90,194,229,104,35,139,7
passenger273,2,1,91,91,94,0,3,3,10
passenger274,4,1,91,94,112,3,18,21,11
passenger275,4,1,92,94,112,2,18,20,11
passenger276,19,1,92,92,124,0,32,32,3
passenger277,6,1,92,92,113,0,21,21,8
passenger278,8,1,92,102,113,10,11,21,8
passenger279,22,1,92,355,384,263,29,292,0
passenger280,23,1,93,404,432,311,28,339,4
passenger281,20,1,93,95,126,2,31,33,2
passenger282,9,1,94,128,146,34,18,52,8
passenger283,15,1,94,132,168,38,36,74,9
passenger284,6,1,94,94,113,0,19,19,8
passenger285,22,1,95,604,633,509,29,538,2
passenger286,4,1,95,95,112,0,17,17,11
passenger287,19,1,95,208,242,113,34,147,4
passenger288,14,1,95,194,229,99,35,134,7
passenger289,20,1,95,287,318,192,31,223,2
passenger290,12,1,95,95,120,0,25,25,7
passenger291,5,1,95,98,112,3,14,17,11
passenger292,20,1,96,348,381,252,33,285,2
passenger293,17,1,96,255,289,159,34,193,7
passenger294,13,1,96,191,229,95,38,133,7
passenger295,10,1,96,97,141,1,44,45,6
passenger296,10,1,97,97,141,0,44,44,6
passenger297,13,1,97,191,229,94,38,132,7
passenger298,8,1,98,102,113,4,11,15,8
passenger299,8,1,98,102,113,4,11,15,8
passenger300,8,1,98,102,113,4,11,15,8
passenger301,2,1,98,99,108,1,9,10,10
passenger302,24,1,99,799,826,700,27,727,2
passenger303,7,1,99,99,113,0,14,14,8
passenger304,5,1,99,99,112,0,13,13,11
passenger305,5,1,100,100,112,0,12,12,11
passenger306,25,1,100,985,1011,885,26,911,2
passenger307,13,1,100,191,229,91,38,129,7
passenger308,9,1,100,128,146,28,18,46,8
passenger309,11,1,101,101,141,0,40,40,6
passenger310,4,1,101,103,108,2,5,7,10
passenger311,9,1,101,128,146,27,18,45,8
passenger312,7,1,102,104,112,2,8,10,11
passenger313,21,1,103,340,368,237,28,265,3
passenger314,3,1,104,106,110,2,4,6,12
passenger315,12,1,104,154,203,50,49,99,6
passenger316,20,1,104,280,309,176,29,205,3
passenger317,22,1,104,604,633,500,29,529,2
passenger318,14,1,106,194,229,88,35,123,7
passenger319,7,1,107,123,146,16,23,39,8
passenger320,10,1,107,131,180,24,49,73,4
passenger321,7,1,107,123,146,16,23,39,8
passenger322,17,1,108,210,247,102,37,139,3
passenger323,9,1,108,128,180,20,52,72,4
passenger324,17,1,108,210,247,102,37,139,3
passenger325,17,1,108,210,247,102,37,139,3
passenger326,24,1,108,484,511,376,27,403,6
passenger327,10,1,109,131,180,22,49,71,4
passenger328,25,1,110,609,635,499,26,525,6
passenger329,11,1,110,143,173,33,30,63,7
passenger330,18,1,110,217,253,107,36,143,0
passenger331,17,1,110,158,192,48,34,82,2
passenger332,21,1,111,231,263,120,32,152,6
passenger333,13,1,111,144,186,33,42,75,3
passenger334,21,1,112,231,263,119,32,151,6
passenger335,10,1,112,137,186,25,49,74,3
passenger336,13,1,112,144,186,32,42,74,3
passenger337,13,1,113,147,192,34,45,79,2
passenger338,18,1,114,175,210,61,35,96,5
passenger339,16,1,114,169,210,55,41,96,5
passenger340,3,1,114,116,131,2,15,17,10
passenger341,21,1,115,231,263,116,32,148,6
passenger342,20,1,115,235,268,120,33,153,5
passenger343,4,1,115,119,131,4,12,16,10
passenger344,25,1,115,609,635,494,26,520,6
passenger345,17,1,116,172,210,56,38,94,5
passenger346,4,1,116,119,131,3,12,15,10
passenger347,13,1,116,156,194,40,38,78,0
passenger348,22,1,117,234,263,117,29,146,6
passenger349,8,1,117,133,186,16,53,69,3
passenger350,24,1,117,484,511,367,27,394,6
passenger351,12,1,117,149,194,32,45,77,0
passenger352,7,1,118,123,146,5,23,28,8
passenger353,10,1,118,143,194,25,51,76,0
passenger354,14,1,118,129,168,11,39,50,9
passenger355,18,1,119,175,210,56,35,91,5
passenger356,24,1,120,489,516,369,27,396,5
passenger357,6,1,120,120,146,0,26,26,8
passenger358,25,1,120,949,975,829,26,855,5
passenger359,14,1,120,129,168,9,39,48,9
passenger360,5,1,121,122,131,1,9,10,10
passenger361,24,1,121,489,516,368,27,395,5
passenger362,10,1,121,131,146,10,15,25,8
passenger363,16,1,123,164,203,41,39,80,6
passenger364,18,1,123,170,203,47,33,80,6
passenger365,2,1,124,125,128,1,3,4,11
passenger366,7,1,124,124,146,0,22,22,8
passenger367,18,1,124,170,203,46,33,79,6
passenger368,9,1,124,128,146,4,18,22,8
passenger369,2,1,124,125,128,1,3,4,12
passenger370,2,1,125,125,128,0,3,3,11
passenger371,21,1,125,238,268,113,30,143,5
passenger372,5,1,125,128,173,3,45,48,7
passenger373,4,1,125,125,131,0,6,6,10
passenger374,15,1,126,184,228,58,44,102,9
passenger375,4,1,126,126,131,0,5,5,10
passenger376,17,1,126,190,228,64,38,102,9
passenger377,15,1,126,161,203,35,42,77,6
passenger378,17,1,126,190,228,64,38,102,9
passenger379,13,1,126,126,168,0,42,42,9
passenger380,20,1,126,235,268,109,33,142,5
passenger381,17,1,127,190,228,63,38,101,9
passenger382,11,1,127,162,186,35,24,59,8
passenger383,2,1,128,129,132,1,3,4,13
passenger384,8,1,128,136,173,8,37,45,7
passenger385,5,1,129,129,173,0,44,44,7
passenger386,2,1,129,131,138,2,7,9,11
passenger387,8,1,130,136,173,6,37,43,7
passenger388,6,1,130,132,173,2,41,43,7
passenger389,3,1,131,134,138,3,4,7,11
passenger390,9,1,131,158,186,27,28,55,8
passenger391,14,1,131,133,182,2,49,51,1
passenger392,6,1,132,133,192,1,59,60,2
passenger393,8,1,132,133,186,1,53,54,3
passenger394,2,1,133,134,137,1,3,4,10
passenger395,3,1,133,135,145,2,10,12,12
passenger396,5,1,133,134,194,1,60,61,0
passenger397,12,1,133,167,186,34,19,53,8
passenger398,17,1,133,142,182,9,40,49,1
passenger399,20,1,133,235,268,102,33,135,5
passenger400,17,1,134,142,182,8,40,48,1
passenger401,16,1,135,139,182,4,43,47,1
passenger402,24,1,135,456,483,321,27,348,1
passenger403,8,1,136,136,173,0,37,37,7
passenger404,21,1,136,313,345,177,32,209,9
passenger405,24,1,136,456,483,320,27,347,1
passenger406,15,1,136,136,182,0,46,46,1
passenger407,22,1,136,316,345,180,29,209,9
passenger408,5,1,136,139,145,3,6,9,12
passenger409,23,1,137,377,405,240,28,268,9
passenger410,15,1,137,140,180,3,40,43,4
passenger411,7,1,138,138,194,0,56,56,0
passenger412,3,1,138,141,168,3,27,30,10
passenger413,19,1,138,196,228,58,32,90,9
passenger414,12,1,139,143,192,4,49,53,2
passenger415,9,1,139,139,173,0,34,34,7
passenger416,11,1,140,140,192,0,52,52,2
passenger417,25,1,140,612,638,472,26,498,9
passenger418,12,1,141,141,186,0,45,45,3
passenger419,3,1,141,141,168,0,27,27,10
passenger420,8,1,142,152,168,10,16,26,10
passenger421,5,1,142,152,186,10,34,44,8
passenger422,18,1,142,145,182,3,37,40,1
passenger423,21,1,142,206,239,64,33,97,1
passenger424,22,1,142,210,239,68,29,97,1
passenger425,17,1,143,144,180,1,36,37,4
passenger426,20,1,144,211,242,67,31,98,4
passenger427,12,1,144,144,192,0,48,48,2
passenger428,17,1,144,144,180,0,36,36,4
passenger429,4,1,144,144,168,0,24,24,10
passenger430,14,1,144,147,186,3,39,42,3
passenger431,15,1,145,150,186,5,36,41,3
passenger432,2,1,145,146,149,1,3,4,11
passenger433,15,1,145,151,192,6,41,47,2
passenger434,19,1,145,208,242,63,34,97,4
passenger435,10,1,145,145,194,0,49,49,0
passenger436,15,1,146,150,186,4,36,40,3
passenger437,8,1,146,152,168,6,16,22,10
passenger438,8,1,147,152,168,5,16,21,10
passenger439,5,1,147,147,168,0,21,21,10
passenger440,9,1,147,219,236,72,17,89,10
passenger441,21,1,148,313,345,165,32,197,9
passenger442,24,1,149,456,483,307,27,334,1
passenger443,17,1,149,216,253,67,37,104,2
passenger444,16,1,149,153,186,4,33,37,3
passenger445,16,1,149,154,192,5,38,43,2
passenger446,13,1,150,156,194,6,38,44,0
passenger447,12,1,150,150,194,0,44,44,0
passenger448,16,1,150,207,247,57,40,97,3
passenger449,20,1,150,269,302,119,33,152,4
passenger450,11,1,150,258,278,108,20,128,10
passenger451,15,1,151,151,192,0,41,41,2
passenger452,13,1,151,208,253,57,45,102,0
passenger453,8,1,151,152,168,1,16,17,10
passenger454,8,1,151,152,168,1,16,17,10
passenger455,3,1,151,155,160,4,5,9,11
passenger456,12,1,151,151,194,0,43,43,0
passenger457,19,1,152,315,349,163,34,197,7
passenger458,18,1,152,258,289,106,31,137,7
passenger459,25,1,152,977,1003,825,26,851,4
passenger460,2,1,152,152,160,0,8,8,11
passenger461,20,1,152,203,239,51,36,87,1
passenger462,21,1,152,272,302,120,30,150,4
passenger463,12,1,153,153,194,0,41,41,0
passenger464,8,1,153,153,168,0,15,15,10
passenger465,10,1,153,222,236,69,14,83,10
passenger466,18,1,155,312,349,157,37,194,7
passenger467,22,1,155,210,239,55,29,84,1
passenger468,17,1,155,216,253,61,37,98,2
passenger469,14,1,155,211,253,56,42,98,0
passenger470,17,1,155,216,253,61,37,98,2
passenger471,3,1,155,155,160,0,5,5,11
passenger472,16,1,155,155,192,0,37,37,2
passenger473,3,1,156,156,160,0,4,4,11
passenger474,25,1,156,977,1003,821,26,847,4
passenger475,23,1,156,453,483,297,30,327,1
passenger476,14,1,156,211,253,55,42,97,0
passenger477,10,1,157,222,236,65,14,79,10
passenger478,19,1,158,217,247,59,30,89,3
passenger479,17,1,158,216,253,58,37,95,2
passenger480,18,1,158,220,253,62,33,95,2
passenger481,14,1,159,211,253,52,42,94,0
passenger482,7,1,159,183,203,24,20,44,10
passenger483,3,1,159,161,197,2,36,38,12
passenger484,8,1,160,188,203,28,15,43,10
passenger485,14,1,160,194,229,34,35,69,7
passenger486,12,1,160,167,186,7,19,26,8
passenger487,14,1,161,207,226,46,19,65,8
passenger488,8,1,161,188,203,27,15,42,10
passenger489,24,1,162,958,985,796,27,823,3
passenger490,10,1,162,184,229,22,45,67,7
passenger491,22,1,162,465,494,303,29,332,3
passenger492,11,1,162,162,186,0,24,24,8
passenger493,12,1,163,167,186,4,19,23,8
passenger494,16,1,163,197,242,34,45,79,4
passenger495,8,1,163,174,197,11,23,34,12
passenger496,7,1,163,169,197,6,28,34,12
passenger497,11,1,164,164,186,0,22,22,8
passenger498,21,1,164,351,381,187,30,217,2
passenger499,5,1,165,165,197,0,32,32,12
passenger500,12,1,166,167,186,1,19,20,8
passenger501,18,1,166,214,247,48,33,81,3
passenger502,18,1,166,214,247,48,33,81,3
passenger503,12,1,166,167,186,1,19,20,8
passenger504,3,1,166,170,174,4,4,8,11
passenger505,2,1,167,167,174,0,7,7,11
passenger506,13,1,167,204,226,37,22,59,8
passenger507,21,1,167,223,253,56,30,86,0
passenger508,2,1,167,168,171,1,3,4,13
passenger509,23,1,167,484,512,317,28,345,0
passenger510,18,1,167,170,203,3,33,36,6
passenger511,2,1,168,168,171,0,3,3,13
passenger512,10,1,169,180,197,11,17,28,12
passenger513,7,1,171,171,197,0,26,26,12
passenger514,24,1,171,674,701,503,27,530,0
passenger515,15,1,171,210,226,39,16,55,8
passenger516,9,1,172,177,197,5,20,25,12
passenger517,8,1,172,174,197,2,23,25,12
passenger518,15,1,172,250,286,78,36,114,8
passenger519,2,1,172,174,189,2,15,17,13
passenger520,8,1,172,174,197,2,23,25,12
passenger521,5,1,173,174,203,1,29,30,10
passenger522,16,1,173,213,253,40,40,80,2
passenger523,18,1,173,283,318,110,35,145,2
passenger524,13,1,173,204,226,31,22,53,8
passenger525,5,1,173,174,203,1,29,30,10
passenger526,10,1,174,180,197,6,17,23,12
passenger527,22,1,174,294,325,120,31,151,6
passenger528,6,1,175,180,203,5,23,28,10
passenger529,5,1,175,175,203,0,28,28,10
passenger530,4,1,176,181,186,5,5,10,11
passenger531,21,1,176,305,335,129,30,159,5
passenger532,4,1,176,178,189,2,11,13,13
passenger533,15,1,176,210,253,34,43,77,2
passenger534,25,1,176,609,635,433,26,459,6
passenger535,17,1,176,216,253,40,37,77,2
passenger536,11,1,177,211,239,34,28,62,12
passenger537,6,1,177,180,203,3,23,26,10
passenger538,2,1,177,177,186,0,9,9,11
passenger539,5,1,177,177,203,0,26,26,10
passenger540,24,1,177,484,511,307,27,334,6
passenger541,5,1,178,181,189,3,8,11,13
passenger542,2,1,178,179,182,1,3,4,14
passenger543,21,1,178,359,393,181,34,215,5
passenger544,12,1,178,214,239,36,25,61,12
passenger545,10,1,179,208,239,29,31,60,12
passenger546,19,1,179,230,268,51,38,89,5
passenger547,14,1,180,211,253,31,42,73,0
passenger548,23,1,181,360,388,179,28,207,6
passenger549,13,1,181,208,253,27,45,72,0
passenger550,19,1,181,225,263,44,38,82,6
passenger551,23,1,182,365,393,183,28,211,5
passenger552,13,1,183,217,239,34,22,56,12
passenger553,8,1,184,216,236,32,20,52,10
passenger554,25,1,184,949,975,765,26,791,5
passenger555,7,1,185,185,203,0,18,18,10
passenger556,2,1,186,186,189,0,3,3,13
passenger557,15,1,186,186,228,0,42,42,9
passenger558,25,1,187,612,638,425,26,451,9
passenger559,4,1,187,191,200,4,9,13,11
passenger560,22,1,187,362,393,175,31,206,5
passenger561,21,1,188,359,393,171,34,205,5
passenger562,24,1,188,877,904,689,27,716,7
passenger563,12,1,188,188,229,0,41,41,7
passenger564,8,1,188,216,236,28,20,48,10
passenger565,14,1,189,248,289,59,41,100,7
passenger566,5,1,189,194,200,5,6,11,11
passenger567,22,1,189,362,393,173,31,204,5
passenger568,17,1,190,190,228,0,38,38,9
passenger569,13,1,191,191,229,0,38,38,7
passenger570,14,1,191,248,289,57,41,98,7
passenger571,19,1,193,196,228,3,32,35,9
passenger572,14,1,193,248,289,55,41,96,7
passenger573,22,1,194,316,345,122,29,151,9
passenger574,24,1,195,557,584,362,27,389,9
passenger575,24,1,195,557,584,362,27,389,9
passenger576,16,1,196,197,242,1,45,46,4
passenger577,19,1,196,255,289,59,34,93,9
passenger578,9,1,196,196,226,0,30,30,8
passenger579,2,1,197,198,213,1,15,16,13
passenger580,11,1,197,200,226,3,26,29,8
passenger581,22,1,197,401,432,204,31,235,4
passenger582,5,1,197,203,241,6,38,44,14
passenger583,15,1,197,251,289,54,38,92,7
passenger584,6,1,198,210,236,12,26,38,10
passenger585,12,1,198,199,247,1,48,49,3
passenger586,5,1,198,203,213,5,10,15,13
passenger587,19,1,198,208,242,10,34,44,4
passenger588,21,1,198,272,302,74,30,104,4
passenger589,20,1,198,318,349,120,31,151,7
passenger590,18,1,199,312,349,113,37,150,7
passenger591,7,1,199,207,241,8,34,42,14
passenger592,14,1,199,207,226,8,19,27,8
passenger593,4,1,200,200,241,0,41,41,14
passenger594,10,1,202,203,253,1,50,51,2
passenger595,14,1,203,203,247,0,44,44,3
passenger596,18,1,203,203,242,0,39,39,4
passenger597,4,1,203,208,213,5,5,10,13
passenger598,21,1,203,445,477,242,32,274,7
passenger599,13,1,204,204,226,0,22,22,8
passenger600,23,1,204,506,534,302,28,330,7
passenger601,14,1,204,207,226,3,19,22,8
passenger602,15,1,205,250,286,45,36,81,8
passenger603,18,1,205,205,242,0,37,37,4
passenger604,21,1,205,206,239,1,33,34,1
