tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
41,4,7,9,7,4,1,4,8,9,16,13,25,23,24,22,11
42,4,7,9,7,4,1,5,8,9,17,13,25,22,25,22,11
43,4,7,9,7,4,1,6,8,8,17,13,25,21,25,22,12
44,4,6,9,7,4,1,7,7,8,17,12,24,20,25,22,13
45,4,6,9,7,4,2,7,7,8,16,12,23,20,24,22,13
46,4,6,9,7,4,3,7,7,7,15,12,22,20,23,23,13
47,5,7,9,7,4,3,8,8,6,14,11,22,19,22,23,14
48,5,7,9,8,4,3,9,9,5,13,10,22,19,21,23,15
49,5,7,9,8,4,3,10,9,4,13,10,21,19,20,24,15
50,4,7,9,8,4,4,11,9,4,13,10,21,18,19,24,15
51,4,7,9,7,4,5,11,10,4,12,9,21,17,18,24,16
52,4,7,9,6,4,6,11,11,3,12,8,20,16,17,25,17
53,4,7,8,5,4,7,12,11,3,12,7,19,16,17,25,18
54,4,7,7,4,4,8,13,11,3,11,6,19,16,17,25,18
55,4,7,6,3,4,8,14,12,2,10,5,19,15,16,24,18
56,4,7,6,2,4,8,15,12,2,9,5,18,14,16,24,19
57,4,7,6,1,4,8,15,12,2,9,5,18,14,16,24,19
58,4,7,6,1,4,8,15,13,3,9,4,18,14,15,24,19
59,4,7,6,1,4,8,16,14,4,8,4,18,13,14,24,20
60,4,7,6,1,4,8,16,14,5,7,4,18,13,14,23,21
61,4,7,6,1,4,8,16,14,6,6,3,17,13,14,22,21
62,3,7,6,1,5,8,17,15,7,6,2,16,12,13,21,21
63,3,6,6,1,5,8,17,15,8,6,2,16,11,13,21,22
64,3,5,5,2,5,8,17,15,8,7,2,16,10,13,21,23
65,3,4,4,2,6,8,16,16,8,8,1,15,9,12,20,23
66,3,4,3,2,6,8,15,17,9,9,1,14,9,11,20,23
67,3,4,2,3,6,8,14,17,9,10,1,13,9,11,20,24
68,3,4,2,4,7,8,14,17,9,11,2,12,8,11,19,24
69,3,4,2,5,7,8,14,16,10,12,3,11,8,10,19,24
70,3,4,2,6,7,8,13,15,11,13,4,10,8,9,19,25
71,3,4,2,6,6,8,13,14,11,14,4,9,7,8,18,25
72,3,4,3,6,5,8,13,13,11,14,4,9,7,7,17,25
73,3,4,4,7,4,8,12,12,11,14,5,9,7,6,16,24
74,3,4,5,7,3,8,11,11,12,14,6,8,6,6,15,23
75,3,4,6,7,2,8,10,11,13,15,7,7,5,6,14,22
76,3,4,7,7,2,7,9,11,13,16,8,6,5,5,14,22
77,3,5,7,8,2,7,9,11,13,16,9,6,5,4,14,22
78,3,6,7,8,2,7,9,11,14,16,10,6,4,3,13,21
79,3,7,7,8,2,7,8,10,15,16,11,5,4,2,13,21
80,3,8,7,9,2,7,7,9,15,16,11,4,4,2,13,21
81,3,9,6,9,2,7,6,9,15,17,11,3,3,2,12,20
82,3,9,6,9,2,7,5,9,16,17,11,3,3,1,12,20
83,3,9,6,8,2,7,4,8,16,17,11,3,3,1,12,20
84,3,9,5,7,2,7,4,8,16,17,11,4,2,1,12,19
85,3,9,4,6,2,7,4,8,15,17,12,5,1,1,12,19
86,2,9,3,5,2,7,3,7,15,16,12,6,1,2,11,19
87,1,8,2,4,2,7,3,6,15,16,12,7,1,3,11,18
88,1,7,2,3,2,6,3,6,14,16,12,7,2,3,11,17
89,1,7,2,2,2,5,3,6,13,15,13,7,3,3,10,17
90,2,7,2,2,2,5,2,5,13,15,13,8,4,4,10,17
91,3,6,2,2,2,5,2,4,13,15,13,9,5,5,10,16
92,4,6,2,3,2,5,2,3,12,14,14,10,6,6,9,16
93,4,6,2,4,2,5,1,3,12,13,15,11,7,7,9,16
94,4,6,2,5,2,5,1,3,12,13,16,12,8,8,9,15
95,4,6,2,6,2,5,1,2,11,13,17,13,9,9,8,15
96,4,6,2,6,2,5,1,1,11,13,17,13,10,10,7,15
97,4,6,2,6,2,5,2,1,11,13,17,13,11,11,6,14
98,4,6,2,5,2,5,3,1,10,13,16,14,12,12,6,14
99,4,6,2,5,2,5,4,2,10,12,15,14,13,12,6,14
100,4,6,2,5,2,5,5,3,10,12,14,14,13,12,5,13
101,4,7,2,5,2,5,6,3,9,12,14,15,13,13,4,12
102,4,8,2,6,2,5,6,3,8,11,14,16,14,14,3,11
103,4,9,2,6,2,5,6,4,8,10,13,17,15,14,3,11
104,4,9,2,6,2,5,7,5,8,9,13,18,16,14,3,11
105,4,9,2,7,2,5,8,6,7,8,13,18,17,14,4,10
106,3,8,2,8,2,5,9,6,7,8,12,18,18,14,5,9
107,3,7,2,8,2,5,10,6,7,8,11,19,18,15,6,8
108,3,7,2,8,2,5,10,7,7,7,11,19,18,16,6,7
109,3,7,2,9,2,5,10,7,7,6,11,19,19,16,6,7
110,3,7,2,9,2,5,11,7,6,5,10,20,20,16,7,7
111,4,7,2,9,2,5,11,8,5,4,10,20,20,16,8,6
112,5,7,2,8,2,5,11,9,5,3,10,20,20,16,9,6
113,6,7,2,8,2,6,12,10,5,3,9,21,21,16,10,6
114,7,7,2,8,2,6,13,10,4,3,9,21,21,16,11,5
115,8,7,3,8,2,6,14,10,4,2,9,21,21,17,12,5
116,9,7,3,9,2,7,15,11,4,2,8,22,22,18,13,5
117,9,7,3,9,2,8,15,12,3,2,7,23,22,18,14,4
118,9,7,2,9,2,9,15,13,2,1,6,23,22,18,15,4
119,9,7,2,8,2,9,16,13,1,1,6,23,23,19,16,4
120,8,7,2,8,2,9,17,13,1,1,6,24,23,19,17,3
121,7,7,2,8,3,9,17,14,1,2,5,24,23,19,18,3
122,6,7,2,8,4,9,17,14,2,3,5,24,23,20,18,3
123,5,7,2,8,4,9,17,14,3,4,5,25,23,20,18,2
124,4,7,2,8,4,9,16,15,4,5,4,25,24,20,19,1
125,3,6,2,8,4,9,16,15,5,6,4,25,24,21,19,2
126,3,6,2,8,4,9,16,15,6,7,4,25,24,21,19,3
127,3,6,2,8,4,9,15,16,7,8,3,25,25,21,20,4
128,3,6,2,8,4,9,15,16,8,9,3,24,25,22,21,5
129,3,5,2,8,4,9,15,16,9,10,3,23,25,23,21,6
130,3,4,2,8,4,8,14,15,10,10,2,22,24,23,21,7
131,3,4,2,7,4,7,14,14,10,10,1,21,23,23,22,8
132,3,4,2,7,5,6,14,13,10,11,1,20,22,24,22,9
133,3,3,2,7,5,5,13,12,11,11,1,19,21,24,22,10
134,3,2,2,8,5,4,12,12,11,11,2,19,20,24,23,11
135,3,1,2,8,6,4,11,12,11,11,3,19,19,25,24,12
136,3,1,2,8,7,4,10,11,12,12,4,18,19,25,24,13
137,3,1,2,8,7,3,9,11,12,13,4,17,19,25,24,14
138,3,2,2,8,7,2,8,11,12,14,4,17,19,25,23,15
139,3,3,2,8,6,1,7,11,13,14,5,17,18,24,23,16
140,3,4,2,8,5,1,6,10,13,14,5,17,18,23,23,17
141,3,5,2,8,5,1,6,10,13,15,5,16,18,22,22,18
142,3,6,2,8,5,1,6,10,14,15,6,15,17,22,21,18
143,3,7,2,8,4,1,5,9,14,15,7,14,17,22,21,18
144,3,7,2,8,3,1,4,8,14,16,8,14,17,21,21,19
145,3,7,2,9,2,1,4,8,14,16,9,14,17,21,20,19
146,3,7,2,9,2,1,4,8,14,16,9,13,17,21,19,19
147,3,7,2,9,2,1,3,7,13,17,9,13,17,20,18,20
148,4,7,2,8,3,1,3,6,13,17,10,13,17,20,18,21
149,5,7,2,7,4,1,3,6,13,17,10,12,16,20,18,21
150,5,7,2,7,5,1,3,6,12,16,10,12,15,19,17,21
151,5,6,2,7,6,1,2,5,12,15,11,12,14,19,17,22
152,6,6,2,7,7,1,2,4,12,14,11,11,13,19,17,22
153,7,6,2,7,8,1,2,3,11,13,11,10,12,18,16,22
154,8,5,2,7,9,1,3,3,10,13,11,9,11,18,16,23
155,8,4,3,7,9,1,4,3,10,13,12,9,11,18,16,24
156,8,4,3,7,9,1,5,2,10,12,12,9,11,17,15,24
157,8,4,3,7,8,1,5,2,9,12,12,8,10,16,15,24
158,8,4,4,7,7,1,5,2,8,12,13,8,9,15,15,25
159,8,4,4,6,7,1,6,1,8,11,13,8,9,15,14,25
160,8,3,4,6,7,1,6,1,8,11,13,7,9,15,13,25
161,8,3,5,6,7,1,6,1,7,11,14,6,9,14,13,24
162,8,3,6,7,7,1,7,2,7,11,14,5,8,13,13,23
163,8,2,7,8,7,1,8,3,7,10,14,4,8,13,12,23
164,8,2,8,9,7,1,9,4,6,9,15,3,8,13,11,23
165,8,2,8,9,7,1,9,5,5,8,15,3,7,12,11,22
166,8,3,8,9,7,1,9,5,4,8,15,3,7,12,11,21
167,8,4,7,9,7,1,10,5,3,8,15,2,7,12,10,21
168,8,4,6,9,7,1,10,6,2,8,16,2,6,11,9,21
169,8,4,5,9,7,1,10,7,2,7,17,2,5,11,8,20
170,8,5,4,9,7,1,11,8,2,7,17,3,4,11,7,19
171,8,6,3,9,7,1,11,9,3,7,17,4,3,10,7,18
172,8,6,2,9,7,1,11,10,4,6,16,5,2,10,7,18
173,8,6,1,9,7,1,11,10,5,5,16,6,2,10,6,18
174,8,5,1,9,7,1,12,10,6,5,16,7,2,9,6,17
175,8,4,1,9,7,2,12,10,7,5,15,8,1,8,6,17
176,8,3,1,9,7,3,12,10,8,4,14,9,1,7,5,17
177,8,2,1,9,7,4,13,11,9,3,14,10,1,6,5,16
178,8,2,2,9,6,4,13,11,10,3,14,11,2,5,5,15
179,8,2,2,9,5,4,13,11,11,3,14,12,3,5,4,14
180,8,2,2,9,4,4,14,12,11,2,14,13,4,5,3,14
181,8,2,3,9,3,4,14,12,11,2,13,14,5,4,3,14
182,8,2,3,9,2,4,14,12,11,2,13,15,6,4,3,13
183,8,2,3,9,2,4,14,13,11,1,13,16,7,4,2,13
184,8,2,3,9,2,4,14,13,12,1,12,17,7,3,2,13
185,8,2,3,9,2,4,15,13,13,1,11,18,7,3,2,12
186,8,2,3,9,2,4,15,14,14,2,11,18,8,3,1,12
187,8,2,3,9,2,4,15,15,14,3,11,18,8,4,2,12
188,8,2,3,9,2,4,16,16,14,4,10,19,8,5,3,11
189,8,2,3,9,2,4,16,16,14,5,9,19,9,5,4,11
190,8,2,3,9,2,4,16,16,15,6,9,19,10,5,5,11
191,8,2,3,9,2,4,17,17,15,6,9,20,11,6,6,10
192,8,2,3,9,2,5,17,17,15,6,8,20,12,7,7,9
193,8,2,3,9,2,5,17,17,14,7,8,20,13,8,8,9
194,8,2,3,9,2,5,16,16,13,8,8,21,14,9,9,9
195,8,2,3,9,2,6,15,15,12,9,7,21,15,10,10,8
196,8,2,3,9,2,6,14,14,11,10,7,21,16,11,11,8
197,8,2,3,9,2,6,13,14,10,11,7,22,16,11,12,8
198,8,2,3,9,2,5,13,14,10,11,6,22,16,11,13,7
199,8,2,3,9,2,4,13,13,10,11,6,22,17,12,14,7
200,8,2,3,9,2,3,12,12,9,12,6,22,18,13,15,7
201,7,2,3,9,2,3,11,11,9,12,5,23,18,13,16,6
202,6,2,3,9,2,3,11,10,9,12,4,23,18,13,17,5
203,6,2,3,9,2,2,11,9,8,13,3,23,19,14,18,4
204,6,2,3,9,2,2,10,8,8,14,3,24,19,14,18,4
205,7,2,3,9,2,2,9,7,8,14,3,24,19,14,18,4
206,7,2,4,9,2,3,9,6,7,14,2,24,20,15,19,3
207,7,2,5,8,2,4,9,6,7,15,2,25,20,15,19,3
208,8,2,5,8,2,5,8,6,7,15,2,24,20,15,19,3
209,9,2,5,8,2,6,8,5,6,15,3,23,21,15,19,2
210,9,2,5,7,2,6,8,4,5,16,4,22,21,16,19,1
211,9,2,5,6,2,6,7,3,5,16,5,21,21,17,20,2
212,8,2,5,5,2,5,7,3,5,16,6,20,21,18,20,3
213,7,2,5,4,2,5,7,3,4,16,7,19,22,18,20,4
214,6,2,5,3,2,5,6,2,4,17,8,18,22,18,21,5
215,5,2,4,2,2,5,5,2,4,17,9,18,22,19,21,6
216,4,2,4,2,2,5,4,2,5,17,10,18,23,19,21,7
217,3,2,4,2,2,5,4,1,6,17,10,17,23,19,22,8
218,3,2,5,1,2,5,4,1,7,17,10,17,23,19,22,9
219,3,2,5,1,2,5,3,1,8,16,11,17,24,19,22,10
220,4,2,5,1,2,5,2,2,8,15,11,16,24,20,23,11
221,5,2,5,1,2,5,2,2,8,15,11,15,24,20,23,12
222,6,2,5,1,2,5,2,2,8,15,12,14,25,20,23,13
223,7,2,5,1,2,5,3,3,8,14,12,13,25,21,24,14
224,7,2,4,1,2,5,4,4,9,14,12,13,25,21,24,15
225,7,2,4,1,2,5,5,5,10,14,13,13,24,21,24,16
226,8,3,4,1,2,5,6,6,11,13,13,12,23,22,25,17
227,8,3,3,1,2,5,6,7,11,13,13,11,22,22,25,18
228,8,3,2,1,2,5,6,8,11,13,14,10,21,22,25,19
229,9,4,2,1,3,5,7,9,11,12,14,9,21,23,24,20
230,9,5,2,1,4,5,8,10,11,12,14,8,21,23,23,20
231,9,6,2,1,5,5,9,11,12,12,14,8,20,23,23,20
232,8,7,2,1,5,5,10,12,12,11,14,8,19,24,23,21
233,7,7,2,2,5,5,11,13,12,11,14,7,18,24,22,22
234,6,7,2,3,5,5,11,13,13,11,15,7,18,24,22,22
235,5,7,2,4,5,5,11,13,13,10,15,7,18,25,22,22
236,4,7,2,5,5,5,12,14,13,10,15,7,17,25,22,23
237,4,7,2,6,5,5,13,14,14,10,16,6,17,25,22,23
238,4,7,2,6,5,5,14,14,14,10,16,5,17,24,21,23
239,3,7,2,6,5,5,15,14,14,9,16,5,16,24,21,24
240,2,7,2,6,5,5,15,14,15,8,17,5,16,24,21,24
241,1,8,2,6,5,5,15,15,15,8,17,4,16,24,20,24
242,1,9,1,7,5,5,16,16,15,8,17,4,15,24,20,25
243,1,9,1,7,5,5,16,17,14,7,17,4,15,24,20,25
244,1,9,1,7,5,5,16,17,13,6,16,3,15,23,19,25
245,1,8,2,6,5,5,15,17,12,5,15,3,14,23,19,24
246,2,7,3,5,5,5,14,16,11,5,14,3,13,23,19,23
247,3,6,3,4,5,5,14,15,10,5,13,2,12,22,19,22
248,4,5,3,3,5,5,14,15,9,4,13,2,12,21,18,21
249,4,4,4,2,5,5,13,15,8,4,13,2,12,21,17,20
250,4,3,5,1,5,5,12,14,7,4,13,1,11,21,16,19
251,4,2,6,1,5,5,11,13,6,3,12,1,11,20,15,19
252,4,2,6,1,5,5,11,12,6,2,11,1,11,20,14,19
253,4,2,6,1,5,5,11,12,6,2,10,2,10,20,13,18
254,3,2,6,1,5,5,11,12,5,2,9,3,9,19,13,17
255,3,2,6,2,5,5,11,11,5,3,9,4,9,18,13,16
256,3,2,6,3,5,5,10,10,5,4,9,5,9,18,12,16
257,4,2,7,4,5,5,10,9,6,5,8,6,8,18,12,16
258,5,2,8,5,5,5,10,9,6,6,8,7,7,17,12,15
259,5,2,8,6,5,5,9,9,6,7,8,8,7,16,12,15
260,5,2,8,7,5,5,8,8,7,8,7,9,7,15,12,15
261,5,3,9,8,5,5,7,7,7,9,6,10,6,15,11,14
262,5,4,9,8,5,5,7,6,7,10,5,11,6,15,10,13
263,5,5,9,8,5,5,7,5,8,11,5,12,6,14,10,13
264,5,6,8,8,5,5,6,5,9,12,5,13,5,14,10,13
265,5,7,7,8,5,5,5,5,10,12,4,14,5,14,9,12
266,5,8,6,8,5,5,5,4,11,12,4,15,5,13,8,11
267,5,9,6,8,5,5,5,3,12,13,4,16,4,13,8,11
268,5,9,6,8,5,5,4,2,12,13,3,17,3,13,8,11
269,5,9,6,8,5,5,4,2,12,13,2,18,2,12,7,10
270,4,9,6,8,5,5,4,2,13,14,2,19,2,12,6,9
271,4,9,6,8,5,5,3,3,13,14,2,19,2,12,6,9
272,4,9,6,8,5,5,2,4,13,14,1,19,3,11,6,9
273,3,9,5,8,5,5,1,5,14,15,1,20,3,10,5,8
274,2,9,5,9,5,5,1,6,15,15,1,20,3,10,4,8
275,2,9,5,9,5,5,1,7,16,15,2,20,4,10,3,8
276,2,9,4,9,5,5,2,8,17,16,3,21,5,9,3,7
277,1,9,4,8,5,5,3,9,17,16,4,21,6,8,3,7
278,1,9,4,7,5,5,4,10,17,16,4,21,7,8,2,7
279,1,9,3,6,5,5,5,11,16,17,4,21,8,8,2,6
280,2,9,2,5,5,5,5,11,15,16,5,21,9,7,2,6
281,3,9,1,4,6,6,5,11,14,15,5,22,10,6,1,6
282,4,8,1,4,6,7,6,12,13,14,5,22,11,5,1,5
283,4,7,1,4,6,7,7,13,13,13,6,22,11,4,1,5
284,4,6,2,3,5,7,8,13,13,12,6,23,11,4,2,5
285,5,6,3,2,4,8,8,13,12,11,6,23,12,4,2,4
286,6,6,4,1,3,8,8,14,11,10,7,23,12,3,2,4
287,6,6,5,1,3,8,9,15,10,10,7,24,12,3,3,4
288,6,6,6,1,3,9,10,15,10,10,7,25,13,3,4,3
289,7,6,7,1,3,9,10,15,10,9,8,25,13,2,5,3
290,7,6,8,1,3,9,10,16,9,8,9,25,13,1,6,3
291,7,6,8,1,3,8,11,17,9,7,10,24,14,1,7,2
292,6,6,8,1,2,7,12,17,9,7,10,23,14,1,8,2
293,5,6,9,1,1,6,12,17,8,7,10,23,14,2,9,2
294,4,6,9,1,1,5,12,16,8,6,11,23,15,3,10,1
295,3,6,9,1,1,4,13,15,8,6,12,22,16,4,11,2
296,2,6,9,1,1,3,13,14,7,6,13,21,17,5,12,3
297,1,6,9,1,1,3,13,13,6,5,14,20,18,6,13,4
298,1,6,9,1,1,3,14,13,5,5,15,19,18,7,14,5
299,1,6,9,1,1,2,14,13,4,5,16,19,18,7,15,6
300,1,6,9,1,1,1,14,12,3,4,16,19,19,7,16,7
301,1,6,9,1,1,1,14,11,3,4,16,18,19,8,17,8
302,1,6,9,1,1,1,14,10,3,4,17,18,19,9,18,9
303,2,5,9,1,1,2,15,9,4,3,17,18,20,9,18,10
304,3,4,9,1,1,3,15,9,5,3,17,17,20,9,18,11
305,3,4,9,2,1,4,15,9,6,3,16,17,20,10,19,12
306,3,4,9,2,1,5,16,9,7,2,15,17,21,10,19,13
307,2,3,8,2,1,6,16,9,8,1,14,16,21,10,19,14
308,1,3,8,3,1,6,16,8,8,1,13,15,21,11,19,15
309,1,3,8,4,1,6,17,8,8,1,12,15,22,12,19,16
310,1,3,7,5,1,6,17,8,9,1,12,15,22,12,20,17
311,1,3,7,5,1,6,17,7,10,1,12,14,22,12,21,18
312,1,3,7,5,1,6,16,6,11,2,11,14,23,13,22,18
313,1,3,6,5,1,6,15,6,12,2,11,14,23,14,22,18
314,1,3,6,5,1,6,14,6,13,2,11,13,23,14,22,19
315,1,3,6,5,1,6,13,5,13,3,10,12,24,14,23,19
316,2,3,5,5,1,6,13,4,13,4,9,11,24,15,23,19
317,3,4,4,5,1,5,13,4,13,5,8,10,24,16,23,20
318,4,5,4,5,1,4,12,4,14,6,7,10,25,17,23,20
319,5,5,4,5,1,3,11,3,14,7,6,10,25,18,24,20
320,6,5,4,5,1,2,11,3,14,8,5,9,25,18,24,21
321,7,5,4,5,1,1,11,3,15,9,4,9,24,18,24,21
322,7,6,4,5,1,1,10,4,15,10,4,9,23,19,25,21
323,7,6,4,5,1,1,9,5,15,10,4,8,23,19,25,22
324,8,6,4,5,1,1,9,6,16,10,5,7,23,19,25,23
325,9,5,4,5,1,1,9,7,16,10,6,6,22,20,24,23
326,9,4,4,5,1,1,8,8,16,10,6,5,21,20,23,23
327,9,4,4,5,1,1,7,9,17,11,6,5,20,20,23,24
328,8,4,4,5,1,1,6,10,17,11,7,5,20,21,23,24
329,7,4,4,5,1,1,6,11,17,11,8,4,20,22,22,24
330,6,4,4,5,1,1,6,12,16,11,9,4,19,22,22,25
331,5,4,4,5,1,1,5,12,15,12,10,4,19,22,22,25
332,4,4,4,5,1,1,5,12,15,12,11,3,19,23,21,25
333,3,4,4,5,1,1,5,12,15,12,11,3,18,23,21,24
334,2,4,4,5,1,1,4,12,14,13,11,3,18,23,21,23
335,1,4,4,5,1,1,4,13,14,14,12,2,18,24,20,22
336,1,4,4,6,1,1,4,13,14,14,13,1,18,24,20,21
337,1,4,4,6,1,1,3,13,13,14,14,1,17,24,20,20
338,2,5,4,6,1,1,3,14,13,15,15,1,17,25,19,19
339,3,5,4,7,1,1,3,14,13,15,15,2,17,25,18,18
340,4,5,4,7,1,1,2,14,12,15,15,2,16,25,17,18
341,5,6,4,7,1,1,2,15,12,16,16,2,16,24,16,18
342,6,6,4,8,1,1,2,15,12,17,17,3,16,23,16,17
343,7,6,4,9,1,1,1,15,12,17,17,4,15,22,16,16
344,8,6,5,9,1,1,1,15,12,17,17,5,15,21,15,16
345,8,6,6,9,1,1,1,16,11,16,16,6,15,20,14,16
346,8,6,7,8,1,1,2,16,11,15,15,7,14,19,13,15
347,8,6,8,7,1,1,3,16,11,14,14,8,13,19,13,14
348,7,6,8,7,1,1,3,17,10,13,13,9,12,19,13,14
349,6,6,8,7,2,1,3,17,10,13,12,10,12,18,12,14
350,6,6,9,6,3,1,4,17,10,13,11,11,12,17,12,13
351,6,6,9,5,3,1,4,16,9,12,11,12,11,17,12,12
352,5,6,9,4,3,1,4,15,9,12,11,13,10,17,11,12
353,4,6,8,4,3,1,5,14,9,12,11,14,9,16,11,12
354,3,7,7,4,3,1,6,13,8,11,10,15,9,16,11,11
355,2,7,6,4,3,1,6,12,8,10,10,16,9,16,10,11
356,1,7,5,4,3,1,6,12,8,10,10,17,8,15,9,11
357,1,6,4,4,2,1,7,12,7,10,9,18,7,15,8,10
358,1,5,3,4,2,1,7,12,7,9,8,18,7,15,7,10
359,1,4,2,4,2,1,7,11,7,8,7,18,7,14,6,10
360,1,4,2,4,3,1,8,11,6,8,7,19,6,13,6,9
361,1,4,2,4,4,1,9,11,5,8,7,19,6,12,6,8
362,1,5,1,4,5,1,10,11,5,7,6,19,6,12,5,8
363,1,6,1,4,6,1,11,10,5,6,5,20,5,12,5,8
364,1,7,1,4,7,1,11,9,4,6,5,20,4,11,5,7
365,1,7,2,4,8,1,11,9,4,6,5,20,3,10,4,6
366,1,7,3,5,9,1,12,9,4,5,4,21,2,9,3,6
367,1,8,4,5,9,1,12,8,3,4,3,22,1,9,3,6
368,1,9,5,5,9,1,12,8,2,3,2,22,1,9,3,5
369,2,9,5,4,8,1,13,8,2,2,1,22,1,8,2,5
370,3,9,5,3,7,1,14,7,2,2,1,23,2,7,2,5
371,4,8,6,2,6,1,14,7,3,2,1,23,3,7,2,4
372,5,7,6,2,5,1,14,7,4,1,1,23,4,7,1,3
373,6,6,6,2,4,1,14,6,5,1,2,24,5,6,1,2
374,6,5,5,2,4,1,14,5,5,1,2,24,6,6,1,1
375,6,4,4,2,4,1,15,5,5,1,2,24,7,6,2,1
376,6,4,3,2,4,1,15,5,6,1,3,25,8,5,3,1
377,6,4,2,2,4,1,15,4,7,2,4,25,8,5,4,2
378,6,3,1,2,4,1,16,4,8,3,5,25,8,5,5,3
379,6,2,1,2,4,1,16,4,9,4,6,24,9,4,6,4
380,6,2,1,2,4,1,16,3,10,5,6,23,10,3,6,5
381,5,2,1,2,4,1,17,3,10,6,6,22,10,2,6,6
382,5,2,1,2,4,1,17,3,10,7,7,21,10,2,7,7
383,5,2,1,2,4,1,17,4,11,8,8,20,11,2,8,8
384,6,2,1,2,4,1,16,5,11,8,9,20,11,1,9,9
385,7,2,1,2,4,1,15,5,11,8,10,20,11,1,9,10
386,8,2,1,2,4,1,14,5,11,9,10,19,12,1,9,11
387,8,2,1,2,4,1,14,5,11,10,10,18,13,2,10,11
388,8,3,1,2,4,1,14,5,11,10,11,18,14,3,10,11
389,9,4,1,2,4,1,13,6,12,10,11,18,15,4,10,12
390,9,5,1,2,4,1,13,6,12,11,11,17,16,5,11,13
391,9,6,1,2,4,1,13,6,12,11,12,16,17,6,12,14
392,8,7,2,2,4,1,12,7,13,11,13,16,18,6,13,15
393,7,8,3,2,4,1,12,8,13,11,14,16,19,6,14,16
394,6,8,3,2,4,1,12,9,13,12,15,15,20,7,15,17
395,6,8,3,2,5,1,11,10,14,12,15,14,20,8,16,18
396,6,8,4,2,5,1,11,11,14,12,15,14,20,9,17,19
397,5,8,5,2,5,1,11,12,14,11,16,14,21,10,18,19
398,4,8,6,2,6,1,10,12,15,11,17,13,21,10,19,19
399,4,8,6,2,7,1,9,12,15,11,17,13,21,10,19,20
400,4,8,6,2,8,1,8,13,15,10,17,13,22,11,19,21
401,3,8,7,2,9,1,8,13,16,9,16,12,22,12,20,22
402,3,8,8,2,9,1,8,13,16,8,15,12,22,12,20,22
403,3,8,8,2,9,1,7,14,16,8,14,12,23,12,20,22
404,3,8,8,2,9,1,7,14,16,8,14,11,23,13,21,23
405,4,8,8,2,9,1,7,14,16,7,14,10,23,14,21,23
406,4,8,8,2,9,1,6,15,17,7,13,9,23,15,21,23
407,4,7,8,2,9,1,6,15,17,7,12,8,23,16,22,24
