id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger235,20,1,81,121,154,40,33,73,10
passenger236,21,1,81,86,118,5,32,37,11
passenger237,22,1,81,93,124,12,31,43,12
passenger238,25,1,82,95,127,13,32,45,13
passenger239,16,1,82,142,175,60,33,93,14
passenger240,7,1,82,146,190,64,44,108,15
passenger241,15,1,82,90,110,8,20,28,0
passenger242,19,1,82,88,116,6,28,34,1
passenger243,4,1,82,91,127,9,36,45,2
passenger244,20,1,83,125,158,42,33,75,3
passenger245,15,1,83,109,125,26,16,42,4
passenger246,24,1,83,98,129,15,31,46,5
passenger247,7,1,83,83,93,0,10,10,6
passenger248,23,1,83,97,123,14,26,40,7
passenger249,12,1,84,113,128,29,15,44,8
passenger250,15,1,84,101,125,17,24,41,9
passenger251,17,1,84,116,154,32,38,70,10
passenger252,15,1,85,100,118,15,18,33,11
passenger253,23,1,85,98,124,13,26,39,12
passenger254,6,1,86,120,127,34,7,41,13
passenger255,19,1,86,94,117,8,23,31,14
passenger256,25,1,86,104,136,18,32,50,15
passenger257,7,1,86,102,110,16,8,24,0
passenger258,8,1,86,105,116,19,11,30,1
passenger259,13,1,87,105,127,18,22,40,2
passenger260,19,1,87,122,158,35,36,71,3
passenger261,25,1,87,95,125,8,30,38,4
passenger262,21,1,87,91,129,4,38,42,5
passenger263,21,1,88,122,156,34,34,68,6
passenger264,12,1,88,110,123,22,13,35,7
passenger265,17,1,88,104,128,16,24,40,8
passenger266,7,1,89,115,125,26,10,36,9
passenger267,13,1,89,108,154,19,46,65,10
passenger268,6,1,89,125,178,36,53,89,11
passenger269,2,1,89,121,124,32,3,35,12
passenger270,22,1,89,100,127,11,27,38,13
passenger271,21,1,90,90,117,0,27,27,14
passenger272,14,1,90,117,136,27,19,46,15
passenger273,2,1,91,113,178,22,65,87,0
passenger274,4,1,91,111,116,20,5,25,1
passenger275,4,1,92,92,127,0,35,35,2
passenger276,19,1,92,122,158,30,36,66,3
passenger277,6,1,92,134,189,42,55,97,4
passenger278,8,1,92,118,129,26,11,37,5
passenger279,22,1,92,125,156,33,31,64,6
passenger280,23,1,93,97,123,4,26,30,7
passenger281,20,1,93,99,128,6,29,35,8
passenger282,9,1,94,109,125,15,16,31,9
passenger283,15,1,94,112,154,18,42,60,10
passenger284,6,1,94,125,178,31,53,84,11
passenger285,22,1,95,95,124,0,29,29,12
passenger286,4,1,95,132,193,37,61,98,13
passenger287,19,1,95,95,117,0,22,22,14
passenger288,14,1,95,117,136,22,19,41,15
passenger289,20,1,95,143,178,48,35,83,0
passenger290,12,1,95,99,116,4,17,21,1
passenger291,5,1,95,95,127,0,32,32,2
passenger292,20,1,96,125,158,29,33,62,3
passenger293,17,1,96,105,125,9,20,29,4
passenger294,13,1,96,111,129,15,18,33,5
passenger295,10,1,96,108,156,12,48,60,6
passenger296,10,1,97,140,191,43,51,94,7
passenger297,13,1,97,110,128,13,18,31,8
passenger298,8,1,98,112,125,14,13,27,9
passenger299,8,1,98,99,154,1,55,56,10
passenger300,8,1,98,109,118,11,9,20,11
passenger301,2,1,98,127,186,29,59,88,12
passenger302,24,1,99,168,193,69,25,94,13
passenger303,7,1,99,127,175,28,48,76,14
passenger304,5,1,99,142,190,43,48,91,15
passenger305,5,1,100,118,178,18,60,78,0
passenger306,25,1,100,152,186,52,34,86,1
passenger307,13,1,100,105,127,5,22,27,2
passenger308,9,1,100,106,158,6,52,58,3
passenger309,11,1,101,141,189,40,48,88,4
passenger310,4,1,101,124,129,23,5,28,5
passenger311,9,1,101,105,156,4,51,55,6
passenger312,7,1,102,135,191,33,56,89,7
passenger313,21,1,103,160,192,57,32,89,8
passenger314,3,1,104,129,193,25,64,89,9
passenger315,12,1,104,105,154,1,49,50,10
passenger316,20,1,104,143,178,39,35,74,11
passenger317,22,1,104,163,186,59,23,82,12
passenger318,14,1,106,110,127,4,17,21,13
passenger319,7,1,107,127,175,20,48,68,14
passenger320,10,1,107,125,136,18,11,29,15
passenger321,7,1,107,122,178,15,56,71,0
passenger322,17,1,108,138,186,30,48,78,1
passenger323,9,1,108,117,127,9,10,19,2
passenger324,17,1,108,118,158,10,40,50,3
passenger325,17,1,108,149,189,41,40,81,4
passenger326,24,1,108,162,197,54,35,89,5
passenger327,10,1,109,109,156,0,47,47,6
passenger328,25,1,110,161,191,51,30,81,7
passenger329,11,1,110,142,192,32,50,82,8
passenger330,18,1,110,152,193,42,41,83,9
passenger331,17,1,110,116,154,6,38,44,10
passenger332,21,1,111,146,178,35,32,67,11
passenger333,13,1,111,144,186,33,42,75,12
passenger334,21,1,112,163,193,51,30,81,13
passenger335,10,1,112,132,175,20,43,63,14
passenger336,13,1,112,120,136,8,16,24,15
passenger337,13,1,113,132,178,19,46,65,0
passenger338,18,1,114,141,186,27,45,72,1
passenger339,16,1,114,146,189,32,43,75,2
passenger340,3,1,114,162,222,48,60,108,3
passenger341,21,1,115,155,189,40,34,74,4
passenger342,20,1,115,156,197,41,41,82,5
passenger343,4,1,115,163,216,48,53,101,6
passenger344,25,1,115,161,191,46,30,76,7
passenger345,17,1,116,152,192,36,40,76,8
passenger346,4,1,116,120,125,4,5,9,9
passenger347,13,1,116,140,154,24,14,38,10
passenger348,22,1,117,149,178,32,29,61,11
passenger349,8,1,117,135,186,18,51,69,12
passenger350,24,1,117,234,261,117,27,144,13
passenger351,12,1,117,136,175,19,39,58,14
passenger352,7,1,118,146,190,28,44,72,15
passenger353,10,1,118,127,178,9,51,60,0
passenger354,14,1,118,133,186,15,53,68,1
passenger355,18,1,119,150,189,31,39,70,2
passenger356,24,1,120,131,158,11,27,38,3
passenger357,6,1,120,134,189,14,55,69,4
passenger358,25,1,120,165,197,45,32,77,5
passenger359,14,1,120,139,156,19,17,36,6
passenger360,5,1,121,129,191,8,62,70,7
passenger361,24,1,121,167,192,46,25,71,8
passenger362,10,1,121,138,193,17,55,72,9
passenger363,16,1,123,135,154,12,19,31,10
passenger364,18,1,123,139,178,16,39,55,11
passenger365,2,1,124,127,186,3,59,62,12
passenger366,7,1,124,137,193,13,56,69,13
passenger367,18,1,124,146,175,22,29,51,14
passenger368,9,1,124,152,190,28,38,66,15
passenger369,2,1,124,181,236,57,55,112,0
passenger370,2,1,125,189,252,64,63,127,1
passenger371,21,1,125,155,189,30,34,64,2
passenger372,5,1,125,166,222,41,56,97,3
passenger373,4,1,125,130,189,5,59,64,4
passenger374,15,1,126,147,197,21,50,71,5
passenger375,4,1,126,163,216,37,53,90,6
passenger376,17,1,126,149,191,23,42,65,7
passenger377,15,1,126,148,192,22,44,66,8
passenger378,17,1,126,149,193,23,44,67,9
passenger379,13,1,126,174,224,48,50,98,10
passenger380,20,1,126,143,178,17,35,52,11
passenger381,17,1,127,152,186,25,34,59,12
passenger382,11,1,127,143,193,16,50,66,13
passenger383,2,1,128,178,241,50,63,113,14
passenger384,8,1,128,149,190,21,41,62,15
passenger385,5,1,129,186,236,57,50,107,0
passenger386,2,1,129,189,252,60,63,123,1
passenger387,8,1,130,136,189,6,53,59,2
passenger388,6,1,130,169,222,39,53,92,3
passenger389,3,1,131,193,247,62,54,116,4
passenger390,9,1,131,139,197,8,58,66,5
passenger391,14,1,131,139,156,8,17,25,6
passenger392,6,1,132,132,191,0,59,59,7
passenger393,8,1,132,137,192,5,55,60,8
passenger394,2,1,133,196,259,63,63,126,9
passenger395,3,1,133,158,224,25,66,91,10
passenger396,5,1,133,188,242,55,54,109,11
passenger397,12,1,133,141,186,8,45,53,12
passenger398,17,1,133,155,193,22,38,60,13
passenger399,20,1,133,150,175,17,25,42,14
passenger400,17,1,134,166,190,32,24,56,15
passenger401,16,1,135,137,178,2,41,43,0
passenger402,24,1,135,149,186,14,37,51,1
passenger403,8,1,136,136,189,0,53,53,2
passenger404,21,1,136,136,158,0,22,22,3
passenger405,24,1,136,160,189,24,29,53,4
passenger406,15,1,136,147,197,11,50,61,5
passenger407,22,1,136,191,216,55,25,80,6
passenger408,5,1,136,199,255,63,56,119,7
passenger409,23,1,137,164,192,27,28,55,8
passenger410,15,1,137,145,193,8,48,56,9
passenger411,7,1,138,164,224,26,60,86,10
passenger412,3,1,138,184,242,46,58,104,11
passenger413,19,1,138,156,186,18,30,48,12
passenger414,12,1,139,146,193,7,47,54,13
passenger415,9,1,139,189,241,50,52,102,14
passenger416,11,1,140,156,190,16,34,50,15
passenger417,25,1,140,150,178,10,28,38,0
passenger418,12,1,141,171,186,30,15,45,1
passenger419,3,1,141,185,189,44,4,48,2
passenger420,8,1,142,173,222,31,49,80,3
passenger421,5,1,142,197,247,55,50,105,4
passenger422,18,1,142,152,197,10,45,55,5
passenger423,21,1,142,188,216,46,28,74,6
passenger424,22,1,142,156,191,14,35,49,7
passenger425,17,1,143,152,192,9,40,49,8
passenger426,20,1,144,156,193,12,37,49,9
passenger427,12,1,144,171,224,27,53,80,10
passenger428,17,1,144,156,178,12,22,34,11
passenger429,4,1,144,191,250,47,59,106,12
passenger430,14,1,144,150,193,6,43,49,13
passenger431,15,1,145,157,175,12,18,30,14
passenger432,2,1,145,193,258,48,65,113,15
passenger433,15,1,145,206,236,61,30,91,0
passenger434,19,1,145,160,186,15,26,41,1
passenger435,10,1,145,174,189,29,15,44,2
passenger436,15,1,146,188,222,42,34,76,3
passenger437,8,1,146,202,247,56,45,101,4
passenger438,8,1,147,208,263,61,55,116,5
passenger439,5,1,147,150,156,3,6,9,6
passenger440,9,1,147,209,255,62,46,108,7
passenger441,21,1,148,160,192,12,32,44,8
passenger442,24,1,149,162,193,13,31,44,9
passenger443,17,1,149,180,224,31,44,75,10
passenger444,16,1,149,159,178,10,19,29,11
passenger445,16,1,149,149,186,0,37,37,12
passenger446,13,1,150,211,261,61,50,111,13
passenger447,12,1,150,162,175,12,13,25,14
passenger448,16,1,150,163,190,13,27,40,15
passenger449,20,1,150,157,178,7,21,28,0
passenger450,11,1,150,174,186,24,12,36,1
passenger451,15,1,151,167,189,16,22,38,2
passenger452,13,1,151,184,222,33,38,71,3
passenger453,8,1,151,202,247,51,45,96,4
passenger454,8,1,151,208,263,57,55,112,5
passenger455,3,1,151,160,216,9,56,65,6
passenger456,12,1,151,178,191,27,13,40,7
passenger457,19,1,152,156,192,4,36,40,8
passenger458,18,1,152,152,193,0,41,41,9
passenger459,25,1,152,198,224,46,26,72,10
passenger460,2,1,152,181,242,29,61,90,11
passenger461,20,1,152,159,186,7,27,34,12
passenger462,21,1,152,163,193,11,30,41,13
passenger463,12,1,153,194,241,41,47,88,14
passenger464,8,1,153,205,258,52,53,105,15
passenger465,10,1,153,195,236,42,41,83,0
passenger466,18,1,155,163,186,8,23,31,1
passenger467,22,1,155,158,189,3,31,34,2
passenger468,17,1,155,192,222,37,30,67,3
passenger469,14,1,155,174,189,19,15,34,4
passenger470,17,1,155,177,197,22,20,42,5
passenger471,3,1,155,160,216,5,56,61,6
passenger472,16,1,155,172,191,17,19,36,7
passenger473,3,1,156,198,260,42,62,104,8
passenger474,25,1,156,165,193,9,28,37,9
passenger475,23,1,156,194,224,38,30,68,10
passenger476,14,1,156,163,178,7,15,22,11
passenger477,10,1,157,201,250,44,49,93,12
passenger478,19,1,158,159,193,1,34,35,13
passenger479,17,1,158,201,241,43,40,83,14
passenger480,18,1,158,169,190,11,21,32,15
passenger481,14,1,159,203,236,44,33,77,0
passenger482,7,1,159,198,252,39,54,93,1
passenger483,3,1,159,193,249,34,56,90,2
passenger484,8,1,160,173,222,13,49,62,3
passenger485,14,1,160,174,189,14,15,29,4
passenger486,12,1,160,216,263,56,47,103,5
passenger487,14,1,161,177,216,16,39,55,6
passenger488,8,1,161,206,255,45,49,94,7
passenger489,24,1,162,1065,1094,903,29,932,8
passenger490,10,1,162,208,259,46,51,97,9
passenger491,22,1,162,191,224,29,33,62,10
passenger492,11,1,162,196,242,34,46,80,11
passenger493,12,1,163,205,250,42,45,87,12
passenger494,16,1,163,220,261,57,41,98,13
passenger495,8,1,163,186,241,23,55,78,14
passenger496,7,1,163,202,258,39,56,95,15
passenger497,11,1,164,198,236,34,38,72,0
passenger498,21,1,164,220,252,56,32,88,1
passenger499,5,1,165,181,189,16,8,24,2
passenger500,12,1,166,181,222,15,41,56,3
passenger501,18,1,166,168,189,2,21,23,4
passenger502,18,1,166,174,197,8,23,31,5
passenger503,12,1,166,173,216,7,43,50,6
passenger504,3,1,166,195,255,29,60,89,7
passenger505,2,1,167,195,260,28,65,93,8
passenger506,13,1,167,213,259,46,46,92,9
passenger507,21,1,167,188,224,21,36,57,10
passenger508,2,1,167,181,242,14,61,75,11
passenger509,23,1,167,224,250,57,26,83,12
passenger510,18,1,167,226,261,59,35,94,13
passenger511,2,1,168,178,241,10,63,73,14
passenger512,10,1,169,179,190,10,11,21,15
passenger513,7,1,171,190,236,19,46,65,0
passenger514,24,1,171,227,252,56,25,81,1
passenger515,15,1,171,211,249,40,38,78,2
passenger516,9,1,172,176,222,4,46,50,3
passenger517,8,1,172,202,247,30,45,75,4
passenger518,15,1,172,181,197,9,16,25,5
passenger519,2,1,172,219,286,47,67,114,6
passenger520,8,1,172,206,255,34,49,83,7
passenger521,5,1,173,202,260,29,58,87,8
passenger522,16,1,173,176,193,3,17,20,9
passenger523,18,1,173,183,224,10,41,51,10
passenger524,13,1,173,200,242,27,42,69,11
passenger525,5,1,173,194,250,21,56,77,12
passenger526,10,1,174,206,261,32,55,87,13
passenger527,22,1,174,210,241,36,31,67,14
passenger528,6,1,175,199,258,24,59,83,15
passenger529,5,1,175,186,236,11,50,61,0
passenger530,4,1,176,193,252,17,59,76,1
passenger531,21,1,176,219,249,43,30,73,2
passenger532,4,1,176,227,284,51,57,108,3
passenger533,15,1,176,215,247,39,32,71,4
passenger534,25,1,176,237,263,61,26,87,5
passenger535,17,1,176,182,216,6,34,40,6
passenger536,11,1,177,213,255,36,42,78,7
passenger537,6,1,177,205,260,28,55,83,8
passenger538,2,1,177,196,259,19,63,82,9
passenger539,5,1,177,230,286,53,56,109,10
passenger540,24,1,177,217,242,40,25,65,11
passenger541,5,1,178,194,250,16,56,72,12
passenger542,2,1,178,196,261,18,65,83,13
passenger543,21,1,178,207,241,29,34,63,14
passenger544,12,1,178,211,258,33,47,80,15
passenger545,10,1,179,195,236,16,41,57,0
passenger546,19,1,179,216,252,37,36,73,1
passenger547,14,1,180,208,249,28,41,69,2
passenger548,23,1,181,260,284,79,24,103,3
passenger549,13,1,181,209,247,28,38,66,4
passenger550,19,1,181,227,263,46,36,82,5
passenger551,23,1,182,256,286,74,30,104,6
passenger552,13,1,183,217,255,34,38,72,7
passenger553,8,1,184,209,260,25,51,76,8
passenger554,25,1,184,1003,1029,819,26,845,9
passenger555,7,1,185,234,286,49,52,101,10
passenger556,2,1,186,245,304,59,59,118,11
passenger557,15,1,186,210,250,24,40,64,12
passenger558,25,1,187,1053,1079,866,26,892,13
passenger559,4,1,187,250,299,63,49,112,14
passenger560,22,1,187,1005,1036,818,31,849,15
passenger561,21,1,188,272,298,84,26,110,0
passenger562,24,1,188,1053,1082,865,29,894,1
passenger563,12,1,188,204,249,16,45,61,2
passenger564,8,1,188,233,284,45,51,96,3
passenger565,14,1,189,212,247,23,35,58,4
passenger566,5,1,189,203,263,14,60,74,5
passenger567,22,1,189,191,216,2,25,27,6
passenger568,17,1,190,287,319,97,32,129,7
passenger569,13,1,191,220,260,29,40,69,8
passenger570,14,1,191,216,259,25,43,68,9
passenger571,19,1,193,254,286,61,32,93,10
passenger572,14,1,193,203,242,10,39,49,11
passenger573,22,1,194,221,250,27,29,56,12
passenger574,24,1,195,1050,1079,855,29,884,13
passenger575,24,1,195,214,241,19,27,46,14
passenger576,16,1,196,221,258,25,37,62,15
passenger577,19,1,196,212,236,16,24,40,0
passenger578,9,1,196,202,252,6,50,56,1
passenger579,2,1,197,252,313,55,61,116,2
passenger580,11,1,197,238,284,41,46,87,3
passenger581,22,1,197,544,573,347,29,376,4
passenger582,5,1,197,203,263,6,60,66,5
passenger583,15,1,197,240,286,43,46,89,6
passenger584,6,1,198,202,255,4,53,57,7
passenger585,12,1,198,217,260,19,43,62,8
passenger586,5,1,198,201,259,3,58,61,9
passenger587,19,1,198,254,286,56,32,88,10
passenger588,21,1,198,212,242,14,30,44,11
passenger589,20,1,198,217,250,19,33,52,12
passenger590,18,1,199,226,261,27,35,62,13
passenger591,7,1,199,255,299,56,44,100,14
passenger592,14,1,199,217,258,18,41,59,15
passenger593,4,1,200,241,298,41,57,98,0
passenger594,10,1,202,205,252,3,47,50,1
passenger595,14,1,203,208,249,5,41,46,2
passenger596,18,1,203,249,284,46,35,81,3
passenger597,4,1,203,252,315,49,63,112,4
passenger598,21,1,203,231,263,28,32,60,5
passenger599,13,1,204,236,286,32,50,82,6
passenger600,23,1,204,991,1019,787,28,815,7
passenger601,14,1,204,223,260,19,37,56,8
passenger602,15,1,205,221,259,16,38,54,9
passenger603,18,1,205,251,286,46,35,81,10
passenger604,21,1,205,212,242,7,30,37,11
